,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,7,トロワボヌール,牝4,55,戸崎圭太,1:53.0,,1.7,1,473(+9),[東] 畠山吉宏
1,2,8,13,アクティビューティ,牝7,56,内田博幸,1:53.3,1.1/2,11.8,4,514(0),[西] 柴田光陽
2,3,4,5,ブルーチッパー,牝4,54,幸英明,1:53.9,3,4.2,3,481(+4),[西] 藤岡健一
3,4,6,10,タッチデュール,牝5,51,横川怜央,1:54.0,1/2,325.0,13,428(-7),[地] 笹野博司
4,5,2,2,トウホクビジン,牝8,51,中野省吾,1:54.1,3/4,208.3,9,442(-6),[地] 笹野博司
5,6,3,4,カチューシャ,牝5,55,岩田康誠,1:54.1,アタマ,3.9,2,485(+1),[西] 角田晃一
6,7,7,12,アスカリーブル,牝5,52,今野忠成,1:54.2,クビ,66.3,7,476(-1),[地] 出川克己
7,8,7,11,レッドクラウディア,牝5,53,森泰斗,1:54.3,3/4,33.3,5,510(-8),[地] 荒山勝徳
8,9,4,6,クロスオーバー,牝3,51,小杉亮,1:54.7,2,286.1,12,426(-5),[地] 別府真司
9,10,6,9,ボーラトウショウ,牝4,51,川島正太,1:55.4,3,210.6,10,438(-8),[地] 雑賀正光
10,11,5,8,エミーズパラダイス,牝5,52,本橋孝太,1:55.6,1.1/2,43.2,6,479(-1),[地] 川島正一
11,12,8,14,ゴールドソレイユ,牝3,51,東川公則,1:58.1,大,337.5,14,429(-4),[地] 山中輝久
12,13,3,3,シラヤマヒメ,牝5,51,坂井英光,1:58.5,2,93.0,8,516(+2),[地] 鷹見浩
13,14,1,1,エイシンルンディー,牝4,51,花本正三,1:58.6,クビ,221.8,11,428(+18),[地] 伊藤強一
