,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,11,ライトマン,牡5,55,宮川実,1:31.6,,2.0,1,513(+1),[地] 打越勇児
1,2,4,4,トーセンジャック,牡4,55,多田羅誠,1:31.6,クビ,4.8,2,516(-1),[地] 田中譲二
2,3,6,8,スセソール,セ10,55,倉兼育康,1:32.0,2,277.0,11,476(-5),[地] 西山裕貴
3,4,7,9,アポロダーウィン,牡5,55,西川敏弘,1:32.1,1/2,10.6,5,507(-1),[地] 大関吉明
4,5,6,7,キングワールド,牡5,55,永森大智,1:32.3,1,13.1,6,461(-6),[地] 工藤真司
5,6,1,1,ペタルーダ,牝8,54,赤岡修次,1:32.4,3/4,5.5,3,471(-5),[地] 田中守
6,7,7,10,コスモナインボール,牡10,55,井上瑛太,1:32.7,1.1/2,50.9,8,490(+1),[地] 宗石大
7,8,8,12,サノサマー,牡8,55,上田将司,1:32.7,クビ,104.0,9,480(+5),[地] 那俄性哲
8,9,5,6,ブーシェガール,牝5,53,林謙佑,1:33.1,2,302.3,12,447(-3),[地] 平和人
9,10,5,5,ジューンハルジオン,牝6,54,米倉知,1:33.2,1/2,7.6,4,445(-2),[地] 目迫大輔
10,11,2,2,ミッキーバラード,牝6,49,濱尚美,1:33.7,2.1/2,118.5,10,496(-1),[地] 別府真司
11,12,3,3,ガンバルン,牝5,54,佐原秀泰,1:34.0,1.1/2,34.9,7,433(+4),[地] 国澤輝幸
