,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,7,アンドゥオール,牡3,55,横山典弘,1:45.0,,10.8,4,480(0),[西] 長浜博之
1,2,5,6,オークションマニア,牝3,53,木幡初広,1:45.3,1.3/4,35.9,6,434(-8),[東] 清水美波
2,3,4,4,モリエール,牝3,53,山田和広,1:45.3,クビ,29.8,5,448(-14),[西] 坪正直
3,4,8,13,ローズボー,牝3,53,四位洋文,1:45.7,2.1/2,1.2,1,464(+2),[西] 伊藤雄二
4,5,7,10,ミヤギノダンシング,牡3,55,勝浦正樹,1:46.5,5,46.9,9,502(+2),[東] 笹倉武久
5,6,8,12,ゼピュロス,牡3,55,藤田伸二,1:46.7,1,8.1,2,482(-2),[東] 高市圭二
6,7,6,8,シーラブスズカ,牡3,55,須貝尚介,1:47.9,7,99.6,10,394(0),[西] 橋田満
7,8,1,1,ハレギ,牝3,53,小野次郎,1:48.0,1/2,40.0,7,444(+4),[東] 相沢郁
8,9,7,11,シティーワン,牡3,55,菊沢隆徳,1:48.3,1.3/4,117.6,11,414(-2),[東] 柄崎孝
9,10,6,9,レディサラサ,牝3,53,田面木博,1:48.9,3.1/2,178.7,12,496(-4),[東] 高松邦男
10,11,2,2,スカイゼウス,牡3,55,小林徹弥,1:49.0,クビ,45.0,8,434(-6),[西] 西園正都
11,12,3,3,ホッコージーワン,牡3,55,中舘英二,1:50.0,6,9.0,3,526(+8),[東] 新関力
12,13,4,5,ウイナーズベル,牝3,52,小林慎一,1:52.8,大,294.5,13,450(+6),[西] 橋本寿正
