,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,11,アトス,牡4,57,五十嵐冬,1:55.9,,8.8,3,450(+2),[地] 林和弘
1,2,7,9,キングリーフィスト,牡4,54,小野楓馬,1:56.3,2,15.0,6,504(+6),[地] 小野望
2,3,6,6,エスシーレオーネ,牡6,57,松井伸也,1:56.5,3/4,2.2,1,510(+2),[地] 佐久間雅
3,4,4,4,フレアリングダイヤ,牡4,57,阿部龍,1:56.5,ハナ,3.5,2,508(+2),[地] 村上正和
4,5,6,7,ビービーボヌール,牡7,55,石川倭,1:56.8,1.1/2,8.9,4,494(-6),[地] 林和弘
5,6,5,5,スウィフトハート,牡5,57,井上俊彦,1:56.8,クビ,9.9,5,496(+2),[地] 林和弘
6,7,3,3,ゴッドパイレーツ,牝5,53,落合玄太,1:57.0,1,55.4,9,454(-4),[地] 桧森邦夫
7,8,2,2,ペイシャガンセ,牝4,53,阪野学,1:57.3,1.1/2,17.7,7,496(+2),[地] 田中正二
8,9,1,1,クベーラ,牡7,55,宮崎光行,1:57.9,3,18.5,8,486(-2),[地] 米川昇
9,10,8,10,カツゲキジャパン,セ4,55,桑村真明,1:58.9,5,155.4,10,448(+6),[地] 廣森久雄
10,11,7,8,ゴールドトランプ,牡5,55,黒澤愛斗,1:58.9,アタマ,499.7,11,472(+2),[地] 山田和久
