,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,ユーセイクインサー,牝3,54,岡部誠,1:40.7,,2.4,2.0,437(-3),[地] 倉地学
1,2,1,1,アースシェイキ,牝3,54,田中学,1:40.8,クビ,9.7,6.0,442(-7),[地] 岡田利一
2,3,2,2,ホクザンルージュ,牝3,54,吉村智洋,1:41.2,2,7.8,3.0,441(+1),[地] 橋本忠男
3,4,5,5,ハイアンドノーブル,牝3,54,東川公則,1:41.2,ハナ,113.1,9.0,371(+3),[地] 後藤正義
4,5,3,3,アスパラガス,牝3,54,向山牧,1:41.5,1.1/2,8.0,4.0,439(+1),[地] 川嶋弘吉
5,6,7,8,ナデシコウイン,牝3,54,佐藤友則,1:41.8,1.1/2,9.5,5.0,432(+3),[地] 笹野博司
6,7,8,10,マユノプーリン,牝3,54,尾島徹,1:41.8,ハナ,54.8,8.0,396(-1),[地] 大橋敬永
7,8,8,9,プレミールキャット,牝3,54,大塚研司,1:42.0,1.1/2,52.3,7.0,439(+3),[地] 藤田正治
8,9,7,7,ラブミージェームス,牝3,54,戸部尚実,1:42.5,2.1/2,2.4,1.0,461(+4),[地] 川西毅
9,取,6,6,ウォータープライド,牝3,54,兒島真二,,,---,,計不,[地] 塚田隆男
