,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,6,ヴォルテックス,牡6,55,本橋孝太,1:41.6,,2.5,1,468(+3),[地] 石井勝男
1,2,6,9,ドラゴンウィスカー,牡5,57,森泰斗,1:42.0,2,3.6,2,506(-8),[地] 山本学
2,3,5,7,スマートキャスター,セ8,55,御神本訓,1:42.1,1/2,3.8,3,486(+4),[地] 川島正一
3,4,2,2,サトノデートナ,牡5,55,川島正太,1:42.5,2,6.6,4,498(+12),[地] 川島正行
4,5,7,10,キスミープリンス,牡5,57,橋本直哉,1:42.6,3/4,38.5,7,452(-10),[地] 小久保智
5,6,4,5,シツジツゴウケン,牡7,57,的場文男,1:42.6,クビ,14.0,6,495(0),[地] 内田勝義
6,7,6,8,ゴールドスガ,牡5,53,町田直希,1:42.7,1/2,67.5,9,467(+1),[地] 秋山重美
7,8,1,1,ドリームストライド,牡8,55,金子正彦,1:43.1,2,44.7,8,500(-2),[地] 河津裕昭
8,9,4,4,ハバナマティーニ,牡5,53,坂井英光,1:43.7,3,12.5,5,486(-9),[地] 池田孝
9,10,7,11,プラチナタイム,牡7,55,増田充宏,1:43.7,クビ,160.3,11,462(-4),[地] 佐々木仁
10,11,8,12,トーセンスターン,牡8,55,岡部誠,1:45.3,8,303.2,12,460(-5),[地] 小久保智
11,12,3,3,スペシャルハート,牡8,55,酒井忍,1:45.6,1.1/2,70.9,10,493(+7),[地] 池田孝
12,13,8,13,ダイワナイト,牡6,57,吉留孝司,1:53.8,大,399.5,13,520(+6),[地] 藪口一麻
