,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,ベストタイザン,牡7,57,下原理,1:27.2,,1.5,1,503(-3),[地] 斉藤裕
1,2,1,1,キングスゾーン,牡7,57,安部幸夫,1:27.2,クビ,6.3,3,515(-1),[地] 原口次夫
2,3,5,6,サンキンスピーチ,牡6,57,兒島真二,1:27.2,ハナ,5.5,2,508(+3),[地] 円田修
3,4,7,10,マルヨフェニックス,牡5,57,尾島徹,1:27.8,3,9.5,4,490(-1),[地] 柴田高志
4,5,7,9,タータンフィールズ,牡7,57,丸野勝虎,1:28.1,1.1/2,14.2,5,484(-4),[地] 角田輝也
5,6,6,7,ミツアキタービン,牡9,57,東川公則,1:28.1,アタマ,26.9,6,521(-3),[地] 田口輝彦
6,7,8,12,マサアンビション,牡10,57,戸部尚実,1:28.7,3,32.9,7,504(-2),[地] 瀬戸口悟
7,8,8,11,サンキストゴールド,セ5,57,柿原翔,1:28.7,アタマ,73.8,10,473(+10),[地] 藤ヶ崎一
8,9,2,2,センターバシレウス,牡7,57,渡瀬和幸,1:29.3,3,296.9,11,487(-4),[地] 三宅直之
9,10,6,8,タガノコマンダー,セ7,57,北野真弘,1:29.4,1/2,72.4,9,471(-6),[地] 栗林徹治
10,11,5,5,マルカキセキ,牡8,57,加藤利征,1:30.2,4,46.5,8,510(-16),[地] 瀬戸口悟
11,12,4,4,ホウライウォニング,牡9,57,横井将人,1:30.9,3,663.7,12,495(-1),[地] 藤ヶ崎一
