,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,マイネルイノメ,牡4,56,宮川実,1:23.1,,1.3,1,506(+7),[地] 打越勇児
1,2,4,4,エイシンブリス,牝5,54,妹尾浩一,1:23.1,クビ,5.4,2,467(+1),[地] 打越勇児
2,3,8,12,ナイトインブラック,牡6,53,多田羅誠,1:23.5,2,6.2,3,493(-3),[地] 工藤真司
3,4,7,10,アサクサプライド,牡8,56,西川敏弘,1:24.0,2.1/2,20.5,5,449(-8),[地] 大関吉明
4,5,1,1,ネイティブゴールド,牡4,56,西森将司,1:24.1,3/4,40.5,6,454(0),[地] 細川忠義
5,6,5,6,マイネルレイール,牡5,56,山崎雅由,1:24.4,1.1/2,96.6,9,477(+2),[地] 田中守
6,7,6,7,エブリモーニング,牝5,54,上田将司,1:24.5,クビ,20.0,4,451(+2),[地] 打越勇児
7,8,2,2,ヘルツフロイント,牡8,53,妹尾将充,1:25.7,6,60.8,7,498(+11),[地] 国澤輝幸
8,9,5,5,ダノンキラメキ,牝5,54,郷間勇太,1:27.9,大,80.1,8,439(-6),[地] 田中譲二
9,10,6,8,オールラウンド,牡8,52,濱尚美,1:28.2,1.1/2,205.4,12,505(+10),[地] 別府真司
10,11,8,11,リュウノマジック,牡5,55,木村直輝,1:28.2,アタマ,131.4,10,463(+1),[地] 国澤輝幸
11,12,7,9,パヴォーネ,牡7,56,石本純也,1:31.0,大,193.3,11,518(+2),[地] 田中伸一
