,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,12,コウユーユメフワリ,牝4,54,西啓太,1:27.4,,98.1,13,508(-2),[地] 堀千亜樹
1,2,4,8,シンタロウ,セ4,56,達城龍次,1:27.5,3/4,6.8,5,509(+1),[地] 大宮和也
2,3,3,6,ミラコロカナーレ,牡4,55,町田直希,1:27.5,ハナ,8.2,6,473(-1),[地] 福永敏
3,4,8,16,ハローキャンディ,牝5,54,和田譲治,1:27.5,クビ,5.6,4,450(-5),[地] 宗形竹見
4,5,1,1,ココロイキ,牡4,56,矢野貴之,1:27.9,2,3.7,1,544(+2),[地] 佐野謙二
5,6,5,9,ツウカイウイング,牡7,56,東原悠善,1:28.5,3,394.3,16,472(+8),[地] 久保田信
6,7,2,4,フォラステロ,セ3,56,今野忠成,1:28.5,アタマ,43.1,10,549(-5),[地] 荒山勝徳
7,8,2,3,レディーアーサー,牝3,54,笹川翼,1:28.5,クビ,5.3,3,504(-3),[地] 鈴木啓之
8,9,1,2,リコーリュウセイ,牡4,56,真島大輔,1:28.6,1/2,5.3,2,488(-5),[地] 荒山勝徳
9,10,7,14,カリスマサンヒカル,牝5,54,横川怜央,1:28.7,1/2,80.2,12,495(+4),[地] 的場直之
10,11,6,11,ウェイキー,牡4,56,的場文男,1:28.9,1,27.7,7,509(+1),[地] 宗形竹見
11,12,8,15,ラストサムライ,牡4,56,鷹見陸,1:29.2,1.3/4,141.8,14,485(-6),[地] 吉井竜一
12,13,4,7,ジャミールフエルテ,セ6,56,吉井章,1:29.8,3,39.3,9,468(+10),[地] 吉井竜一
13,14,3,5,エリタダス,牡5,53,安藤洋一,1:30.0,1,56.1,11,498(+8),[地] 佐野謙二
14,15,7,13,キラカイドウ,セ4,56,藤田凌,1:30.0,ハナ,191.9,15,404(+5),[地] 上杉昌宏
15,16,5,10,ケイアイピハ,牡5,56,本橋孝太,1:32.3,大,38.5,8,459(-3),[地] 立花伸
