,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,クライオジェニック,牡2,55,安藤洋一,1:43.1,,1.6,1,548(+4),[地] 藤田輝信
1,2,7,8,アバンダンス,牡2,55,矢野貴之,1:43.7,3,3.6,2,448(+8),[地] 嶋田幸晴
2,3,4,4,オンストロン,牡2,56,吉井章,1:43.8,1/2,6.8,3,489(-1),[地] 鈴木啓之
3,4,7,7,ホーリーキャット,牡2,55,西啓太,1:44.2,2,20.4,6,449(+2),[地] 田中正人
4,5,8,9,トーセンビースト,牡2,55,御神本訓,1:44.4,1,13.8,4,454(+2),[地] 橋本和馬
5,6,1,1,モッテルネ,牝2,54,加藤和博,1:44.4,クビ,90.3,7,490(-3),[地] 堀江仁
6,7,2,2,イケノギャルチャン,牝2,54,江里口裕,1:45.2,4,305.1,10,478(-2),[地] 岡野尚光
7,8,8,10,ピエドール,牡2,55,森泰斗,1:45.6,2,14.4,5,486(-8),[地] 高橋清顕
8,9,3,3,ツルオカマイスター,牡2,55,町田直希,1:45.8,1,180.1,8,484(0),[地] 小野寺晋
9,10,6,6,ノースクロタカ,牡2,55,藤田凌,1:46.0,3/4,220.5,9,496(-2),[地] 米田英世
