,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,エイシンフレンチ,牡6,57,尾島徹,2:04.2,,5.8,3,513(0),[地] 伊藤強一
1,2,7,9,アムロ,牡3,55,戸部尚実,2:04.4,3/4,1.9,1,492(+3),[地] 川西毅
2,3,1,1,シルバーウインド,牝5,55,丸野勝虎,2:04.8,2,8.0,4,508(+2),[地] 藤ヶ崎一
3,4,2,2,リバティーフロー,牡5,57,倉兼育康,2:04.9,1/2,14.1,7,497(-12),[地] 別府真司
4,5,8,11,ホウライエイブル,牡5,57,柿原翔,2:05.0,1/2,13.7,5,420(-1),[地] 藤ヶ崎一
5,6,6,7,スマートブレード,牡10,57,岡部誠,2:05.4,2,13.7,5,527(-2),[地] 角田輝也
6,7,4,4,リワードレブロン,牡3,55,永森大智,2:05.6,1.1/2,138.8,10,479(0),[地] 雑賀正光
7,8,8,10,マルカハンニバル,牡7,57,安部幸夫,2:06.0,2,3.7,2,500(+3),[地] 瀬戸口悟
8,9,6,6,ゼンノモナルカ,牡7,57,佐藤友則,2:07.1,5,84.1,8,472(0),[地] 雑賀正光
9,10,3,3,サムデイシュアー,牡7,57,大畑雅章,2:07.2,クビ,163.3,11,470(-8),[地] 別府真司
10,11,7,8,ギンガセブン,牝4,55,花本正三,2:09.1,9,91.0,9,494(-5),[地] 雑賀正光
