,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,カテバカングン,牡2,54,森下博,1:36.2,,---,1,468(+2),[地] 庄子連兵
1,2,2,2,スズランヒーロー,牡2,54,桑島孝春,1:36.6,2,---,5,495(+11),[地] 庄子連兵
2,3,4,5,ノーザンヒカリ,牡2,54,的場文男,1:37.0,2,---,2,500(+3),[地] 岡部盛雄
3,4,7,12,フジノリブリア,牝2,54,細川勉,1:37.9,4,---,11,446(-6),[地] 川村守男
4,5,3,4,バリアリーフ,牝2,54,左海誠二,1:37.9,アタマ,---,10,473(+6),[地] 久保杉利
5,6,6,9,ウエノマルクン,牡2,54,的場直之,1:37.9,ハナ,---,12,458(0),[地] 岡部盛雄
6,7,4,6,シャイニングボス,牡2,54,早田秀治,1:37.9,アタマ,---,3,489(+7),[地] 小野寺孝
7,8,3,3,ナイスショウハイ,牡2,54,鷹見浩,1:38.0,1/2,---,8,507(-7),[地] 蛯名末五
8,9,5,8,トゥインクルマン,牡2,54,野崎武司,1:38.3,1.1/2,---,9,458(-3),[地] 中村護
9,10,7,11,アオバテツ,牡2,54,佐藤正晃,1:38.3,ハナ,---,14,495(+2),[地] 長尾潔
10,11,5,7,メジャーバリュー,牡2,54,坂井英光,1:38.3,アタマ,---,13,494(+4),[地] 物井栄
11,12,8,14,トウホクキング,牡2,54,酒井忍,1:38.9,3,---,4,481(-3),[地] 松本勉
12,13,8,13,タカオーリュウセイ,牡2,54,戸崎圭太,1:40.4,7,---,6,505(+26),[地] 矢作和人
13,14,6,10,ライデンハート,牡2,54,石崎隆之,1:41.0,3,---,7,456(-4),[地] 久保與造
