,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,6,アブレイズ,牝4,54,大野拓弥,1:46.3,,4.7,2,484(+2),[西] 池江泰寿
1,2,6,10,フランツ,牡6,55,Ｍ．デム,1:46.3,クビ,4.7,3,456(+10),[西] 音無秀孝
2,3,7,11,アトミックフォース,牡5,55,武藤雅,1:46.5,1,4.5,1,482(+2),[東] 武藤善則
3,4,4,5,ワンダープチュック,牡7,54,田辺裕信,1:46.6,1/2,28.4,10,500(-16),[西] 河内洋
4,5,2,2,ゴーフォザサミット,牡6,56,丸山元気,1:46.7,3/4,13.5,7,516(0),[東] 藤沢和雄
5,6,7,12,サトノクロニクル,牡7,56,藤井勘一,1:46.8,クビ,12.2,6,474(+2),[西] 池江泰寿
6,7,6,9,ヴァンランディ,牡5,55,横山武史,1:47.0,1.1/2,7.2,5,464(+4),[東] 藤沢和雄
7,8,5,7,バラックパリンカ,セ5,54,北村宏司,1:47.0,アタマ,77.9,12,436(-10),[西] 平田修
8,9,8,13,オウケンムーン,牡6,56,吉田豊,1:47.2,1.1/2,25.5,9,446(-12),[東] 国枝栄
9,10,3,4,ハッピーアワー,牡5,54,三浦皇成,1:47.5,1.3/4,153.5,13,438(0),[西] 杉山佳明
10,11,8,14,ブラックムーン,牡9,55,江田照男,1:47.6,クビ,46.6,11,496(0),[西] 辻野泰之
11,12,5,8,ロードマイウェイ,牡5,57,戸崎圭太,1:47.6,クビ,6.4,4,474(-2),[西] 杉山晴紀
12,13,1,1,ソッサスブレイ,セ7,53,柴田大知,1:47.6,アタマ,280.6,14,454(-16),[東] 粕谷昌央
13,14,3,3,ウーリリ,牡5,56,石川裕紀,1:47.8,1,23.3,8,492(-12),[西] 友道康夫
