,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,6,ドウデス,牡3,56,菅原俊吏,0:58.6,,2.7,1,519(+4),[地] 伊藤和
1,2,8,12,レディージャスミン,牝4,54,大坪慎,0:58.7,1/2,8.2,3,458(+15),[地] 小笠原義
2,3,5,5,コスモゴウテン,牡3,56,斉藤雄一,0:59.2,3,12.5,6,470(+3),[地] 菅原勲
3,4,7,10,ニットウミューズ,牝4,54,山本聡哉,0:59.3,3/4,19.0,8,514(+2),[地] 板垣吉則
4,5,6,8,ソヴリン,牡6,56,高松亮,0:59.4,クビ,2.9,2,533(+6),[地] 伊藤和
5,6,3,3,メトロファルコン,牡3,56,阿部英俊,0:59.7,2,10.5,5,460(+5),[地] 佐々木由
6,7,7,9,コロニアルペガサス,牝5,54,坂口裕一,0:59.8,クビ,10.4,4,457(-17),[地] 笹野博司
7,8,4,4,ムーンパイロット,牝4,54,南郷家全,1:00.1,2,14.5,7,433(-1),[地] 城地俊光
8,9,8,11,バトルドミナ,牝5,54,村上忍,1:00.4,1.1/2,29.5,9,455(+9),[地] 村上実
9,10,2,2,クレバーホーク,牝4,54,山本政聡,1:00.5,1/2,29.5,9,465(+3),[地] 大和静治
10,11,1,1,ツケマイ,牡4,56,木村暁,1:00.8,2,31.4,11,441(+9),[地] 及川良春
11,12,6,7,シュピルマン,牡9,56,寺地誠一,1:02.5,10,55.5,12,428(+3),[地] 笹野博司
