,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,10,アプローチアゲン,牡3,55,藤田弘治,1:25.8,,1.9,1,463(-9),[地] 田嶋進一
1,2,7,7,コウエイレインボー,牝3,53,加藤和義,1:25.8,クビ,2.2,2,490(-2),[地] 服部健一
2,3,5,5,ツルギイングランド,牝3,53,青柳正義,1:26.2,2,9.4,3,445(-4),[地] 小原典夫
3,4,6,6,カネトシサンセール,牡7,55,川添明弘,1:26.9,3,49.7,8,483(+5),[地] 赤間亨
4,5,4,4,フォーカスウエイト,牡3,55,粂川京利,1:27.4,2.1/2,41.4,7,439(-4),[地] 菅原欣也
5,6,2,2,ユウキオマージュ,牡4,55,前野幸一,1:28.1,3,35.5,6,458(-6),[地] 鈴木長次
6,7,8,9,マイオリタテンシ,牝10,53,松戸政也,1:28.3,1,71.0,9,472(0),[地] 室井真文
7,8,1,1,ドリームランド,牝3,53,平瀬城久,1:28.4,1/2,11.1,4,403(-5),[地] 黒木豊
8,9,7,8,リブ,牝3,53,安部竜司,1:28.6,3/4,31.1,5,431(+7),[地] 田嶋進一
9,10,3,3,ユキノバクシン,牝3,53,堀場裕充,1:29.2,3,71.0,9,421(+4),[地] 井樋一也
