,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,10,ムサシキングオー,牡8,57,和田譲治,2:07.9,,5.3,3,498(+5),[地] 栗田泰昌
1,2,6,9,レーザー,牡5,55,中野省吾,2:08.0,3/4,22.5,6,488(-6),[地] 三坂盛雄
2,3,4,4,クラージュドール,牡7,57,森泰斗,2:08.3,1.1/2,3.7,2,515(-3),[地] 川島正一
3,4,5,6,トーセンハルカゼ,牡7,55,坂井英光,2:08.3,クビ,31.3,9,506(-4),[地] 小久保智
4,5,6,8,ウマノジョー,牡4,55,藤井勘一,2:08.4,1/2,2.6,1,498(-5),[地] 渡辺和雄
5,6,1,1,サブノクロヒョウ,牡4,55,柏木健宏,2:08.7,1.1/2,27.0,7,493(+10),[地] 阪本一栄
6,7,2,2,タマモネイヴィー,牡6,55,繁田健一,2:09.2,2.1/2,65.7,10,492(+1),[地] 小久保智
7,8,5,7,タイムビヨンド,牝5,55,町田直希,2:09.3,1/2,6.3,4,470(-1),[地] 朝倉実
8,9,8,13,キープインタッチ,牡7,57,矢野貴之,2:09.6,1.1/2,13.4,5,512(+1),[地] 鈴木啓之
9,10,8,12,ヴァーゲンザイル,セ9,57,秋元耕成,2:10.0,2,256.0,13,443(-2),[地] 冨田敏男
10,11,7,11,フェスティヴイェル,牡6,57,今野忠成,2:10.0,クビ,27.0,8,497(-16),[地] 加藤誠一
11,12,3,3,ブレーヴマン,牡5,55,石崎駿,2:12.0,10,95.5,11,459(+3),[地] 小久保智
12,13,4,5,デュアルスウォード,牡9,57,小林拓未,2:15.6,大,233.3,12,479(-1),[地] 香取和孝
