,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,8,マースインディ,牡2,54,笹川翼,1:14.9,,1.1,1,466(+2),[地] 阪本一栄
1,2,5,5,ラヴビギン,牝2,54,矢野貴之,1:16.1,6,13.8,3,395(+3),[地] 宗形竹見
2,3,6,6,コノハナサクヤ,牝2,54,和田譲治,1:16.8,3.1/2,28.0,6,435(-4),[地] 栗田泰昌
3,4,8,10,トミケンチャルシュ,牝2,54,真島大輔,1:17.1,1.3/4,16.3,4,490(+11),[地] 朝倉実
4,5,8,9,カミノユリコ,牝2,54,石川駿介,1:17.5,2,27.2,5,418(-4),[地] 佐藤寿
5,6,3,3,プラティーン,牡2,54,中野省吾,1:18.2,3.1/2,71.6,7,447(+10),[地] 渡辺和雄
6,7,2,2,オーシャンデイジー,牝2,54,西啓太,1:18.5,1.1/2,78.7,8,427(-2),[地] 荒井朋弘
7,8,7,7,ティエルナ,牝2,54,町田直希,1:18.7,1,87.5,9,453(+3),[地] 高橋清顕
8,9,4,4,バジガクルージュ,牝2,52,桜井光輔,1:20.0,6,204.9,10,407(+4),[地] 岡野尚光
9,10,1,1,トーセンオルデン,牡2,54,左海誠二,1:20.8,4,6.1,2,496(+5),[地] 橋本和馬
