,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,7,タートルベイ,牡8,56,堀場裕充,1:50.3,,2.3,2,518(+4),[地] 金田一昌
1,2,8,11,トップフィーリング,牡9,56,松戸政也,1:51.7,7,10.7,4,553(-6),[地] 赤間亨
2,3,5,5,アルドラ,牝4,54,米倉知,1:51.8,クビ,20.1,5,448(+14),[地] 高橋俊之
3,4,1,1,フレアリングマリー,牝5,54,桑野等,1:51.8,クビ,41.8,6,443(+3),[地] 中川雅之
4,5,2,2,ナムラプラトーン,牡4,56,畑中信司,1:51.9,クビ,2.0,1,483(+8),[地] 藤木一男
5,6,7,8,ラストノート,セ6,56,田知弘久,1:52.0,1/2,7.5,3,482(-9),[地] 金田一昌
6,7,6,6,トウショウジオン,牡7,56,吉田晃浩,1:52.1,1/2,73.1,10,512(+4),[地] 佐藤茂
7,8,4,4,マーベラスキング,牡6,56,平瀬城久,1:52.3,1,85.6,11,490(+5),[地] 黒木豊
8,9,3,3,テンシノデジタル,牡6,56,青柳正義,1:52.5,1,51.6,8,534(+18),[地] 鈴木正也
9,10,8,10,サクラルモンド,牡4,56,藤田弘治,1:53.5,5,50.9,7,523(0),[地] 高橋俊之
10,11,7,9,マイネルブラジリエ,牡11,56,川添明弘,1:55.2,8,56.6,9,473(0),[地] 高橋俊之
