,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,トリリオンカット,牡4,57,松永幹夫,2:34.3,,3.8,2,460(-4),[西] 音無秀孝
1,2,8,13,リキアイサイレンス,牡3,55,武幸四郎,2:34.3,ハナ,4.5,3,490(+4),[西] 佐藤正雄
2,3,5,6,シンメイセレリティ,牡3,55,幸英明,2:34.4,3/4,3.5,1,460(+4),[西] 中村均
3,4,2,2,ヘキレキ,牡3,55,渡辺薫彦,2:34.4,クビ,12.3,6,498(+2),[西] 沖芳夫
4,5,4,5,ヒシルーシッド,牡3,55,福永祐一,2:34.8,2.1/2,9.4,5,468(+4),[西] 佐山優
5,6,7,10,チキリサンサン,牡3,55,野元昭嘉,2:35.2,2.1/2,22.4,9,490(+2),[西] 西橋豊治
6,7,7,11,テイエムハナザカリ,牝4,55,和田竜二,2:35.4,1.1/4,139.5,12,480(-2),[西] 木原一良
7,8,3,3,ドラージェイ,牡5,57,池添謙一,2:35.4,クビ,19.6,7,460(+4),[西] 木原一良
8,9,5,7,ホットホイール,牡5,57,熊沢重文,2:35.5,クビ,19.9,8,516(0),[東] 浅野洋一
9,10,1,1,インペリアルパワー,牝4,55,本田優,2:35.8,2,30.0,10,448(-2),[西] 大根田裕
10,11,6,8,メイショウテイトク,牡5,57,石橋守,2:36.2,2.1/2,149.9,13,508(-2),[西] 武邦彦
11,12,6,9,マイネルコルバータ,牡4,57,飯田祐史,2:36.3,1/2,112.1,11,480(+3),[西] 太宰義人
12,13,8,12,ユウキャラット,牝5,55,赤木高太,2:37.6,8,9.3,4,468(-8),[西] 鮫島一歩
