,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,5,クインザヒーロー,牡3,54,中野省吾,1:56.0,,20.6,7.0,456(+10),[地] 田中康弘
1,2,8,14,スパイア,牡7,57,的場文男,1:56.5,2.1/2,4.7,3.0,533(-6),[地] 宗形竹見
2,3,8,13,マイネルリボーン,牡6,57,柏木健宏,1:56.8,1.1/2,12.9,6.0,481(+6),[地] 渡辺和雄
3,4,1,1,アジュディテイオー,牡5,55,江里口裕,1:56.9,3/4,126.0,13.0,493(-2),[地] 小野寺晋
4,5,5,8,ヒシサイレンス,セ6,56,仲野光馬,1:57.0,3/4,21.1,8.0,456(+5),[地] 阿井正雄
5,6,2,2,サンドプラチナ,牡3,54,矢野貴之,1:57.5,2.1/2,7.4,4.0,498(+6),[地] 市村誠
6,7,7,12,ハナリュウセイ,セ5,55,石崎駿,1:57.6,3/4,4.3,2.0,509(-2),[地] 矢野義幸
7,8,4,6,ジョイア,牡8,57,真島大輔,1:57.8,1,7.6,5.0,513(+6),[地] 渡辺和雄
8,9,5,7,ランブリングマン,牡6,57,赤岡修次,1:58.8,5,104.3,12.0,530(+2),[地] 赤嶺本浩
9,10,3,4,エリュシオン,牡3,54,坂井英光,1:58.9,クビ,3.3,1.0,460(+2),[地] 月岡健二
10,11,3,3,コンプリートゲーム,牡6,55,楢崎功祐,1:59.6,3.1/2,43.0,9.0,538(-7),[地] 堀千亜樹
11,12,7,11,ヤマニンアルゴシー,セ6,57,酒井忍,1:59.6,アタマ,86.3,11.0,458(+1),[地] 山崎尋美
12,13,6,10,ミコラソン,牡4,57,早田秀治,2:00.4,4,47.3,10.0,494(+11),[地] 高橋清顕
13,取,6,9,プラチナバディ,牡5,55,本田正重,,,---,,計不,[地] 辻野豊
