,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,9,ブレイニーラン,牡8,56,陶文峰,1:43.0,,5.0,2,483(-1),[地] 小林俊彦
1,2,3,3,ブローヴェイス,牡4,56,葛山晃平,1:43.5,3,9.8,4,437(-1),[地] 瀬戸幸一
2,3,5,5,ファルキート,セ5,53,佐々木志,1:43.6,クビ,16.3,5,478(+3),[地] 佐藤祐司
3,4,1,1,サンエイウイング,牡6,56,岩本怜,1:43.9,2,9.4,3,473(-5),[地] 佐藤浩一
4,5,4,4,マイネルアンファン,牡8,56,高橋悠里,1:44.1,1.1/4,1.4,1,500(-12),[地] 板垣吉則
5,6,8,10,マルルットゥ,牝4,54,高松亮,1:44.2,1/2,46.9,8,440(+2),[地] 佐藤雅彦
6,7,7,8,デルマアシュラ,牡5,56,村上忍,1:44.2,クビ,109.1,9,443(+4),[地] 菅原勲
7,8,7,7,ブラックバゴ,牡11,56,塚本涼人,1:44.6,2.1/2,37.1,7,520(-3),[地] 板垣吉則
8,9,6,6,メイショウメイスイ,牡5,56,坂口裕一,1:44.6,アタマ,36.4,6,464(+2),[地] 菅原勲
9,10,2,2,コイビトサンタ,セ4,56,小林凌,1:45.2,4,234.9,10,537(+9),[地] 菅原勲
