,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,14,ブラックバゴ,牡2,55,川田将雅,1:50.2,,4.5,2,504(+6),[東] 斎藤誠
1,2,2,3,トーセンカナロア,牡2,55,武豊,1:50.3,1/2,10.5,4,466(+2),[東] 小桧山悟
2,3,2,4,エフティベス,牝2,54,蛯名正義,1:50.6,1.3/4,11.3,5,466(0),[東] 金成貴史
3,4,5,10,グランシャリオ,牡2,55,岩田康誠,1:50.7,3/4,13.1,6,454(0),[東] 加藤征弘
4,5,3,5,レトロクラシック,牝2,54,戸崎圭太,1:50.7,アタマ,9.5,3,476(+4),[東] 国枝栄
5,6,4,7,コスモアルマク,牡2,55,丹内祐次,1:50.8,1/2,61.2,15,482(+12),[東] 武藤善則
6,7,1,1,ダブルフラワー,牝2,54,柴田大知,1:50.8,クビ,47.3,12,472(+2),[東] 佐藤吉勝
7,8,1,2,キングデュナミス,牡2,55,浜中俊,1:50.9,1/2,62.6,16,452(+16),[東] 小島茂之
8,9,3,6,マウントミッチェル,牡2,55,伊藤工真,1:50.9,ハナ,22.4,8,444(-6),[東] 久保田貴
9,10,6,12,コルヌコピア,牝2,54,横山典弘,1:51.0,1/2,27.0,10,426(-4),[東] 菊沢隆徳
10,11,7,13,レッドライジェル,牡2,55,北村宏司,1:51.1,1/2,2.7,1,444(0),[東] 藤沢和雄
11,12,8,18,キーフォーサクセス,牡2,55,後藤浩輝,1:51.1,クビ,50.2,14,446(-2),[東] 田中剛
12,13,5,9,オフビート,牡2,55,西田雄一,1:51.1,アタマ,17.4,7,444(-12),[東] 藤原辰雄
13,14,8,17,ベルメール,牝2,54,吉田豊,1:51.4,1.3/4,26.2,9,488(+4),[東] 水野貴広
14,15,7,15,マリーズラン,牝2,54,二本柳壮,1:51.6,1.1/4,49.6,13,460(-2),[東] 伊藤大士
15,16,4,8,サトノファンタス,牡2,55,ブノワ,1:51.7,1/2,33.2,11,412(+4),[東] 鹿戸雄一
16,17,8,16,アポロセイバー,牡2,55,横山和生,1:52.0,2,260.5,17,500(0),[東] 堀井雅広
17,18,6,11,コスモレプリカ,牡2,55,黛弘人,1:52.2,1.1/4,347.0,18,476(+8),[東] 小笠倫弘
