,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,リワードレブロン,牡4,56,岡崎準,1:20.7,,1.4,1,477(+2),[地] 雑賀正光
1,2,5,5,ジュライザセヴンス,牡4,56,三村展久,1:20.9,1,6.2,3,445(-17),[地] 松木啓助
2,3,2,2,ビクトリーロマン,牝4,54,野田誠,1:21.6,3,20.0,5,442(+2),[地] 渡辺貞夫
3,4,6,6,サトノコンテッサ,牝5,54,池田敏樹,1:21.9,1.1/2,39.0,9,463(+2),[地] 末広卓己
4,5,8,10,マルサンラヴィータ,牝5,54,岡田祥嗣,1:22.4,2.1/2,34.3,8,440(-2),[地] 弓削和彦
5,6,3,3,サクラアドバンス,牡6,56,黒川知弘,1:22.8,2,33.0,7,470(-1),[地] 高本敏明
6,7,4,4,メイショウセキトバ,牡5,56,佐原秀泰,1:23.0,1,25.2,6,511(-2),[地] 那俄性哲
7,8,7,8,ハカタアレイオーン,牝5,54,田中純,1:23.7,3,15.6,4,500(+1),[地] 吉井勝宏
8,9,8,9,ユメミルチカラ,牝4,54,嬉勝則,1:24.3,3,4.9,2,430(-5),[地] 高本敏明
9,中,7,7,トーホウホープ,牡6,56,松井伸也,,,107.1,10,441(+3),[地] 桑田忠規
