,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,9,ニシノイーグル,牡6,57.5,川原正一,2:02.7,,18.9,5,494(-5),[地] 橋本和男
1,2,8,12,エリモアラルマ,牡8,57.0,永島太郎,2:02.8,1/2,6.4,3,507(-3),[地] 盛本信春
2,3,7,10,ダイナミックグロウ,牡10,57.0,松浦聡志,2:03.1,2,22.5,6,474(-1),[地] 小牧毅
3,4,8,11,ツルマルホクト,牡7,52.0,竹村達也,2:03.2,クビ,63.5,10,500(-2),[地] 長南和宏
4,5,3,3,ホクセツサンデー,牡6,58.5,木村健,2:03.4,1,2.1,1,491(-5),[地] 田中範雄
5,6,6,8,ハイパーフォルテ,牡7,56.5,吉村智洋,2:03.7,2,18.2,4,474(+1),[地] 平松徳彦
6,7,4,4,パーフェクトラン,牡11,55.0,北野真弘,2:03.8,クビ,46.6,7,509(+6),[地] 栗林徹治
7,8,5,5,エーシンクリアー,牡4,55.5,田中学,2:04.0,1.1/4,2.2,2,487(+4),[地] 橋本忠男
8,9,6,7,タガノマツカゼ,セ6,55.0,広瀬航,2:04.1,クビ,54.3,9,570(+10),[地] 森沢友貴
9,10,5,6,マンボビーン,牝6,53.0,松浦政宏,2:04.3,1.1/4,54.1,8,497(-2),[地] 野田学
10,11,2,2,リジョウクラウン,牝6,52.0,平原透雄,2:04.4,3/4,138.0,12,488(+7),[地] 溝橋一秀
11,12,1,1,トライ,牡5,54.0,板野央,2:04.6,3/4,81.3,11,462(+8),[地] 飯田良弘
