,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,8,サトノスローン,牡4,56,ペリエ,1:50.7,,9.9,4,462(-6),[東] 藤沢和雄
1,2,4,7,ナナヨーヒマワリ,牡6,55,小原義之,1:50.8,3/4,18.9,7,512(+8),[西] 小原伊佐
2,3,6,12,タガノサイクロン,牡4,58,池添謙一,1:51.5,4,2.6,1,486(0),[西] 池添兼雄
3,4,7,13,ダイショウジェット,牡4,56,橋本美純,1:51.6,3/4,16.4,6,554(-4),[西] 大根田裕
4,5,1,2,ケアレスウィスパー,牝3,52,北村友一,1:51.7,クビ,44.7,10,454(0),[西] 松元茂樹
5,6,2,4,ゼンノパルテノン,牡5,56,飯田祐史,1:51.7,クビ,14.0,5,534(+6),[西] 松永昌博
6,7,1,1,キングトップガン,牡4,57,安藤勝己,1:51.8,クビ,4.7,2,502(+14),[西] 鮫島一歩
7,8,3,5,ネイキッド,牡3,56,川田将雅,1:51.9,1/2,5.0,3,478(0),[西] 浜田光正
8,9,7,14,タバスコムスメ,牝4,52,竹之下智,1:52.4,3,76.0,14,444(0),[西] 武邦彦
9,10,3,6,ラバグルート,牡6,53,金折知則,1:52.5,1/2,164.2,16,468(+8),[西] 平田修
10,11,5,10,トラストセレビー,牡7,54,石橋守,1:52.5,アタマ,154.0,15,538(-14),[東] 西塚安夫
11,12,6,11,ピオーネ,牡7,54,藤岡佑介,1:52.7,1.1/4,54.3,12,532(+4),[西] 作田誠二
12,13,8,15,ビッグアラミス,牡5,55,和田竜二,1:52.8,3/4,74.9,13,464(-2),[西] 中尾秀正
13,14,2,3,コートユーフォリア,牡3,55,小牧太,1:53.7,5,25.6,8,486(+8),[西] 岡田稲男
14,15,8,16,モチ,牡3,55,幸英明,1:55.1,9,46.6,11,500(+6),[西] 田中章博
15,16,5,9,ミネルバサウンド,牝4,53,四位洋文,1:56.2,7,29.7,9,472(0),[東] 松山康久
