,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,8,アルタイル,牡7,57,西啓太,1:42.4,,3.9,3.0,492(-5),[地] 堀千亜樹
1,2,8,11,ロイヤルパンプ,牡7,57,真島大輔,1:42.6,1,5.8,4.0,528(+3),[地] 荒山勝徳
2,3,2,2,クレイジーアクセル,牝4,55,本田正重,1:42.7,3/4,11.1,5.0,488(+3),[地] 渡辺和雄
3,4,5,5,バルダッサーレ,牡6,57,笹川翼,1:43.0,1.1/2,3.5,2.0,496(+1),[地] 中道啓二
4,5,7,10,ムサシキングオー,牡10,57,和田譲治,1:43.4,2,77.9,7.0,504(0),[地] 栗田泰昌
5,6,4,4,ラブミークン,牡7,57,御神本訓,1:44.3,4,2.9,1.0,529(+2),[地] 川島正一
6,7,5,6,ドラゴンゲート,牡7,57,横川怜央,1:45.5,6,92.0,9.0,496(-3),[地] 的場直之
7,8,7,9,ゴーディー,牡11,57,安藤洋一,1:45.5,クビ,150.2,10.0,494(+1),[地] 赤嶺本浩
8,9,3,3,セイスコーピオン,牡9,57,矢野貴之,1:46.2,3.1/2,14.6,6.0,521(+23),[地] 高橋清顕
9,10,8,12,レガルスイ,牡8,57,石崎駿,1:46.9,3.1/2,83.1,8.0,521(-7),[地] 矢野義幸
10,取,1,1,レッドソロモン,牡7,57,酒井忍,,,---,,計不,[地] 米谷康秀
11,取,6,7,キタサンウンゲツ,牡8,55,坂井英光,,,---,,計不,[地] 辻野豊
