,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,10,タイヨウシーカー,牡5,56,西山裕貴,1:47.9,,50.6,9,460(-1),[地] 松木啓助
1,2,3,3,ブライアンズソング,セ3,55,中西達也,1:47.9,クビ,16.4,5,475(+6),[地] 炭田健二
2,3,5,5,クレイアートビュン,牡10,56,赤岡修次,1:48.2,1.1/2,4.7,3,432(-29),[地] 雑賀正光
3,4,4,4,クーゲルブリッツ,牡7,56,山頭信義,1:48.2,アタマ,5.4,4,495(+7),[地] 田中守
4,5,6,6,ムーンライトリリー,牝6,54,畑中信司,1:48.3,1/2,4.0,2,427(+1),[地] 国沢輝幸
5,6,8,11,ビックリタイザン,牡7,56,上田将司,1:48.4,1/2,17.5,6,496(-1),[地] 国沢輝幸
6,7,7,9,ルーメア,牝4,54,佐原秀泰,1:48.5,クビ,32.4,7,462(+1),[地] 那俄性哲
7,8,7,8,マルヨオーショウ,牡6,56,西森将司,1:48.8,1.1/2,34.0,8,471(-7),[地] 国沢輝幸
8,9,2,2,ミハタテキーラ,牡8,56,永森大智,1:49.0,1,2.5,1,527(+2),[地] 雑賀正光
9,10,6,7,カミノネガイ,牡6,56,石本純也,1:50.3,6,56.3,10,485(0),[地] 国沢輝幸
10,11,1,1,ジャイロプレーン,牝5,54,宮川実,1:52.6,大,112.7,11,467(-4),[地] 松木啓助
