,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,シーサーハーン,牡7,56,山田信大,1:40.5,,3.3,2,490(-2),[地] 松浦備
1,2,3,3,フリートアピール,牡5,56,御神本訓,1:40.7,1,3.4,3,513(+3),[地] 月岡健二
2,3,3,4,ファッションハート,牝4,52,繁田健一,1:40.7,クビ,7.7,4,459(-1),[地] 阿部秀一
3,4,8,13,ローランスパイス,牡6,56,的場文男,1:40.9,1,14.6,5,470(-3),[地] 蛯名末五
4,5,6,9,トールスファイアー,牡5,54,酒井忍,1:41.1,1,60.3,9,464(+6),[地] 香取和孝
5,6,6,10,タケノトレジャー,牡4,56,石崎隆之,1:41.4,1.3/4,26.7,6,510(0),[地] 辻野豊
6,7,7,11,ナックザワールド,牡4,54,戸崎圭太,1:41.4,クビ,2.7,1,476(+1),[地] 香取和孝
7,8,8,14,ナイススマイルワン,牝5,54,石崎駿,1:41.6,1,86.6,11,449(+2),[地] 柿本政義
8,9,7,12,シンボリプジョー,セ6,54,吉井竜一,1:41.9,1.1/2,187.2,13,451(+4),[地] 村上頼章
9,10,5,8,トラッドスキーム,牡6,54,金子正彦,1:42.2,1.1/2,104.6,12,457(-2),[地] 冨田藤男
10,11,5,7,キングオブライヒ,牡4,56,前住和寿,1:43.1,5,32.2,8,479(+17),[地] 鬼沢裕充
11,12,2,2,ニューシーストリー,牡6,54,坂井英光,1:43.7,3,65.6,10,455(+29),[地] 田中康弘
12,13,4,6,マイキャンディー,牝7,54,達城龍次,1:43.8,1/2,208.6,14,456(-2),[地] 松本勉
13,14,4,5,キョウエイオーザ,牡5,56,柏木健宏,1:45.6,9,29.0,7,524(+4),[地] 阪本一栄
