,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,サチノサンスイテイ,牝6,51,木村直輝,1:27.6,,19.7,6,467(+7),[地] 宗石大
1,2,8,11,ピアス,牝3,54,中西達也,1:28.0,2,7.8,4,450(+1),[地] 西山裕貴
2,3,6,6,ループドライブ,牡4,56,嬉勝則,1:28.0,アタマ,4.6,2,396(-3),[地] 松木啓助
3,4,7,9,ネオヴァンプアップ,牡4,53,中越琉世,1:28.1,1/2,5.7,3,453(+2),[地] 田中伸一
4,5,3,3,レディオリオン,牝4,54,西川敏弘,1:28.7,3,2.0,1,433(-4),[地] 田中守
5,6,7,8,オールラウンド,牡6,56,西森将司,1:28.7,クビ,7.9,5,490(-3),[地] 別府真司
6,7,8,10,アルマゲスト,牝4,54,宮川実,1:28.9,3/4,42.7,7,431(-7),[地] 打越勇児
7,8,4,4,メイショウコンゴウ,牡4,53,塚本雄大,1:28.9,クビ,52.0,9,507(-4),[地] 雑賀秀介
8,9,5,5,エフキュースター,牝7,54,岡村卓弥,1:29.5,3,50.5,8,432(+3),[地] 胡本友晴
9,10,6,7,オーガニックライフ,牝9,53,松木大地,1:30.1,3,124.6,11,408(0),[地] 細川忠義
10,11,2,2,ピンクサンダー,牝4,53,別府真衣,1:30.4,1.1/2,116.6,10,392(+1),[地] 細川忠義
