,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,スペルマロン,セ7,57,倉兼育康,2:05.7,,1.5,1,502(0),[地] 別府真司
1,2,5,5,ショートストーリー,牡8,57,赤岡修次,2:06.7,5,4.5,3,494(+8),[地] 田中守
2,3,1,1,ミサイルマン,セ7,57,林謙佑,2:07.4,3,47.2,6,460(+3),[地] 別府真司
3,4,5,6,アイアンブルー,セ7,57,岡村卓弥,2:07.8,2,33.0,5,470(-3),[地] 中西達也
4,5,3,3,モルトベーネ,牡9,57,宮川実,2:07.8,ハナ,26.2,4,472(-7),[地] 打越勇児
5,6,6,7,グリードパルフェ,牡5,57,郷間勇太,2:08.3,2.1/2,51.7,8,460(+3),[地] 田中守
6,7,7,10,ビービーデフィ,セ6,57,西川敏弘,2:09.0,3,4.4,2,500(0),[地] 別府真司
7,8,2,2,フクノグリュック,牡9,57,畑中信司,2:09.3,1.1/2,49.8,7,531(-1),[地] 打越勇児
8,9,7,9,スノードルフィン,牡8,57,塚本雄大,2:09.5,3/4,291.9,12,505(-7),[地] 松木啓助
9,10,8,11,ピオネロ,牡10,57,妹尾浩一,2:09.9,2,227.7,11,493(-2),[地] 松木啓助
10,11,6,8,アースグロウ,牝6,55,西森将司,2:10.1,3/4,184.9,10,449(+10),[地] 大関吉明
11,12,8,12,メイショウハート,牡5,57,多田羅誠,2:10.4,1.1/2,126.0,9,478(+2),[地] 松木啓助
