,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,ヴァンクルタテヤマ,牡7,58,幸英明,1:25.2,,2.7,2,423(-9),[西] 武田博
1,2,8,10,ランザローテ,牡6,57,武豊,1:26.1,5,1.3,1,522(-8),[西] 池江泰寿
2,3,3,3,リミットレスビッド,牡10,58,岩田康誠,1:26.5,2,14.8,3,498(-12),[西] 加用正
3,4,6,6,オフィサー,牡7,56,川田将雅,1:26.6,1/2,18.5,4,490(-14),[西] 森秀行
4,5,7,7,エフケーフィル,牡5,53,山下貴光,1:26.7,クビ,121.7,7,473(-3),[地] 浜田一夫
5,6,4,4,ファンドリコンドル,牡6,52,西川敏弘,1:27.7,5,101.2,6,450(+9),[地] 雑賀正光
6,7,8,9,マイネルマキシマム,牡6,52,竹吉徹,1:27.7,クビ,292.9,9,514(+10),[地] 山田義人
7,8,5,5,カレンパパ,セ8,52,青柳健一,1:28.1,2,313.5,10,465(0),[地] 川田孝好
8,9,7,8,ビッグクラウン,牡8,52,山口勲,1:28.2,クビ,154.6,8,508(+1),[地] 大垣敏夫
9,10,2,2,キングスゾーン,牡7,55,安部幸夫,1:28.2,クビ,43.2,5,495(-5),[地] 原口次夫
