,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,6,オウケンワールド,牡5,57,Ｍ．デム,1:49.2,,4.1,2,498(-10),[西] 西村真幸
1,2,1,1,オールマンリバー,牡5,57,北村友一,1:49.2,クビ,14.8,6,506(0),[西] 五十嵐忠
2,3,3,5,クリノリトミシュル,牝4,55,ルメール,1:49.3,1/2,3.6,1,494(+4),[西] 渡辺薫彦
3,4,5,10,タガノゴールド,牡6,57,丸山元気,1:49.6,2,20.0,10,472(0),[西] 川村禎彦
4,5,7,13,グレイレジェンド,牡9,57,国分優作,1:49.7,クビ,213.1,16,468(0),[西] 松永幹夫
5,6,2,4,コンセギール,牡5,57,和田竜二,1:49.7,アタマ,28.1,11,506(-4),[西] 浜田多実
6,7,7,14,マウントハレアカラ,牡5,57,福永祐一,1:49.8,1/2,10.7,4,474(+2),[西] 角居勝彦
7,8,8,15,ニホンピロヘーゼル,牝4,55,浜中俊,1:49.9,1/2,12.2,5,492(0),[西] 安達昭夫
8,9,4,7,サージェントバッジ,牡5,57,武豊,1:50.1,1,5.7,3,494(-2),[西] 須貝尚介
9,10,2,3,スノードルフィン,牡4,57,藤岡康太,1:50.2,3/4,18.8,9,480(-4),[西] 野中賢二
10,11,4,8,イクラトロ,牡6,57,中谷雄太,1:50.2,ハナ,119.0,15,432(-4),[西] 矢作芳人
11,12,6,11,カフェリュウジン,牡7,57,池添謙一,1:50.4,1.1/2,58.8,13,530(-14),[東] 和田雄二
12,13,5,9,エイシンエルヴィン,牡6,57,幸英明,1:50.9,3,40.7,12,490(-6),[西] 中尾秀正
13,14,6,12,アテンファースト,牡7,57,太宰啓介,1:51.3,2.1/2,97.5,14,492(-4),[西] 寺島良
14,15,8,16,キングストーン,牡6,57,松山弘平,1:51.8,3,16.8,7,506(-14),[西] 大久保龍
15,16,1,2,サクセスグローリー,牡6,57,岩田康誠,1:51.9,クビ,16.9,8,552(-10),[西] 藤原英昭
