,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,7,エイシンセレブ,牝4,54,田中学,1:15.9,,3.9,2.0,464(+10),[地] 渡瀬寛彰
1,2,2,2,ロマングレース,牝5,54,大山真吾,1:16.5,3.1/2,6.6,5.0,457(0),[地] 飯田良弘
2,3,7,10,トゥリパ,牝4,54,吉村智洋,1:16.5,クビ,27.8,7.0,451(0),[地] 平松徳彦
3,4,5,6,アダチヤマ,牡8,56,廣瀬航,1:16.5,アタマ,63.5,10.0,498(-3),[地] 上田二郎
4,5,5,5,ウィッシュノート,牝5,54,鴨宮祥行,1:16.8,1.3/4,3.6,1.0,447(0),[地] 長倉功
5,6,8,11,ナリタサウス,牡7,56,渡瀬和幸,1:17.0,3/4,33.8,8.0,493(+5),[地] 新井隆太
6,7,3,3,ヴァーゲンザイル,セ11,56,大柿一真,1:17.0,クビ,48.8,9.0,455(+4),[地] 山口浩幸
7,8,1,1,フィット,牡5,56,田野豊三,1:17.1,クビ,5.0,4.0,500(-4),[地] 田中範雄
8,9,7,9,トップターゲット,セ6,56,川原正一,1:17.3,1.1/2,26.5,6.0,442(0),[地] 柏原誠路
9,10,6,8,シービジョンズ,牝4,54,下原理,1:18.0,4,109.2,11.0,459(0),[地] 栗林徹治
10,11,8,12,トーホウハンター,牡7,57,杉浦健太,1:20.2,大,4.4,3.0,509(0),[地] 山口益巳
11,除,4,4,ローズクランス,牡6,55,田村直也,,,---,,509(-13),[地] 尾原強
