,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,6,オースミレパード,牡13,55,花本正三,1:48.5,,---,2,487(-2),[地] 細川忠義
1,2,8,9,カーニバルキング,牡5,55,中西達也,1:48.6,3/4,---,3,442(-4),[地] 谷力
2,3,7,7,シャーペンアイル,牡10,55,倉兼育康,1:48.9,1.1/2,---,3,470(+3),[地] 松下博昭
3,4,8,10,ジョイフライト,牡7,55,古川文貴,1:49.1,1,---,1,496(-3),[地] 雑賀秀介
4,5,4,4,ゲイリージェミニ,セ8,55,上田将司,1:49.3,1,---,8,416(-4),[地] 国沢輝幸
5,6,3,3,ボーリングマシン,牡5,55,西内忍,1:49.3,クビ,---,6,470(0),[地] 田中譲二
6,7,5,5,キングカイザー,牡7,55,赤岡修次,1:49.4,クビ,---,10,492(+3),[地] 谷力
7,8,7,8,マサシンゲキ,牡7,55,鷹野宏史,1:49.5,1/2,---,8,466(+7),[地] 工藤英嗣
8,9,1,1,アンダーレインボー,牡8,55,明神繁正,1:49.9,2,---,7,467(+6),[地] 別府真司
9,10,2,2,ヒカルフクカゼ,牝4,54,中越豊光,1:51.1,6,---,5,428(-4),[地] 田中譲二
