,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,マルカバリー,セ9,55,花本正三,1:45.7,,---,2,512(+1),[地] 田中守
1,2,4,4,カーニバルキング,牡5,55,中越豊光,1:45.9,3/4,---,3,443(+3),[地] 谷力
2,3,5,5,ジョイフライト,牡7,55,宮川浩一,1:46.3,2,---,3,500(-2),[地] 雑賀秀介
3,4,6,7,ダイヤモンドボス,牡5,55,西川敏弘,1:46.6,1.1/2,---,1,500(+1),[地] 大関吉明
4,5,8,11,シャーペンアイル,牡10,55,倉兼育康,1:46.8,1,---,5,471(-1),[地] 松下博昭
5,6,1,1,キングカイザー,牡7,55,鷹野宏史,1:47.2,2,---,8,491(+1),[地] 谷力
6,7,7,8,アンダーレインボー,牡8,55,明神繁正,1:47.5,1.1/2,---,6,469(+4),[地] 別府真司
7,8,7,9,ミスターダハール,牡9,55,西山裕貴,1:47.5,クビ,---,9,438(+9),[地] 松木啓助
8,9,8,10,スマコバフレンド,牡7,55,堅田雅仁,1:48.8,6,---,7,526(-6),[地] 大関吉明
9,10,6,6,リベルテ,牝4,54,西内忍,1:49.1,1.1/2,---,10,434(-2),[地] 田中守
10,11,2,2,タフィラルト,牡4,55,中西達也,1:51.2,大,---,10,538(0),[地] 打越初男
