,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,8,ワンダースピード,牡5,57,小牧太,1:50.9,,4.9,3,468(+10),[西] 羽月友彦
1,2,3,5,ドンクール,牡5,56,渡辺薫彦,1:51.5,3.1/2,4.5,2,510(-4),[西] 梅内忍
2,3,2,4,サンライズキング,牡8,58,和田竜二,1:51.6,1/2,9.4,5,552(0),[西] 石坂正
3,4,8,16,ラッキーブレイク,牡6,56,幸英明,1:51.8,1,3.8,1,480(+2),[西] 音無秀孝
4,5,8,15,サヨウナラ,牝6,54,中村将之,1:51.8,クビ,50.4,11,494(+6),[西] 谷潔
5,6,7,13,マンオブパーサー,牡4,55,武幸四郎,1:51.9,3/4,20.9,8,504(+12),[西] 大久保龍
6,7,2,3,トラストジュゲム,牡5,55,池添謙一,1:52.0,クビ,8.4,4,496(-10),[東] 河野通文
7,8,1,2,マーブルチーフ,牡7,57,鮫島良太,1:52.0,クビ,87.1,15,504(0),[西] 田所清広
8,9,6,11,ハギノベルテンポ,牡7,56,佐藤哲三,1:52.2,1.1/2,78.6,14,474(-4),[東] 和田正道
9,10,3,6,テイエムファンキー,牡8,55,秋山真一,1:52.2,クビ,58.5,12,470(+4),[西] 松永幹夫
10,11,6,12,ジュレップ,牡6,55,上村洋行,1:52.3,クビ,72.4,13,476(+6),[東] 小西一男
11,12,5,9,ナリタプレリュード,牡5,56,角田晃一,1:52.4,1/2,34.6,10,490(+2),[西] 沖芳夫
12,13,1,1,ピサノパテック,牡5,56,北村宏司,1:53.0,3.1/2,13.0,6,498(-6),[東] 藤沢和雄
13,14,4,7,ワイルドソルジャー,牡6,55,長谷川浩,1:53.8,5,191.4,16,530(+6),[西] 作田誠二
14,15,5,10,フレンドシップ,牡4,56,スボリッ,1:54.7,5,16.4,7,502(+17),[西] 角居勝彦
15,16,7,14,エイシンラージヒル,牡5,56,赤木高太,1:54.8,1/2,21.2,9,510(-6),[西] 中尾秀正
