,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,ラスパジャサーダス,牝6,55,笹川翼,1:00.1,,2.9,1,442(+7),[地] 月岡健二
1,2,8,9,マックスゴーゴー,牡5,57,和田譲治,1:00.6,2.1/2,6.6,4,485(+10),[地] 佐宗応和
2,3,2,2,ハタノオヌール,牝4,55,山崎誠士,1:00.8,1,8.7,5,459(+21),[地] 米田英世
3,4,7,7,ユメノヒト,牝6,53,森泰斗,1:00.9,1/2,5.1,3,455(+3),[地] 橋本和馬
4,5,5,5,オエドノハヤテ,牡4,55,有年淳,1:01.1,1,86.7,9,488(-3),[地] 佐々木洋
5,6,8,10,レクラドリール,牝4,53,町田直希,1:01.1,ハナ,8.8,6,404(+1),[地] 中道啓二
6,7,7,8,エースヴィクトリア,牝7,55,早田功駿,1:01.2,3/4,11.5,7,491(+2),[地] 小沢宏次
7,8,1,1,セイエイシャルム,牝6,55,内田利雄,1:01.8,3,116.6,10,475(-2),[地] 岡田一男
8,9,6,6,クインズカリナン,牝5,53,酒井忍,1:01.8,アタマ,4.6,2,481(+3),[地] 佐藤博紀
9,10,3,3,ネオヴェルモット,牝4,50,吉井章,1:04.7,大,79.0,8,430(+20),[地] 久保田信
