,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,7,ミックファイア,牡3,56,御神本訓,2:03.0,,1.1,1,484(-3),[地] 渡辺和雄
1,2,6,6,マンダリンヒーロー,牡3,56,吉原寛人,2:03.2,1.1/2,10.2,3,484(+1),[地] 藤田輝信
2,3,1,1,ベルピット,牡3,56,桑村真明,2:03.3,1/2,4.9,2,498(+2),[地] 角川秀樹
3,4,5,5,サベージ,牡3,56,石崎駿,2:03.4,1/2,34.9,4,511(+4),[地] 森下淳平
4,5,4,4,ニシケンボブ,牡3,56,高松亮,2:04.0,4,67.6,5,461(-13),[地] 小国博行
5,6,3,3,タイガーチャージ,牡3,56,達城龍次,2:04.1,クビ,116.0,7,499(-2),[地] 鈴木啓之
6,7,2,2,ルーンファクター,牡3,56,坂口裕一,2:05.8,10,77.5,6,447(+4),[地] 千葉幸喜
