,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,6,コウエイロックオン,牡3,56,和田竜二,1:27.4,,3.8,3,492(+2),[西] 川村禎彦
1,2,2,2,ヒミノキンカメ,牡4,57,高倉稜,1:27.5,1/2,8.4,4,486(+6),[西] 川村禎彦
2,3,8,10,ワンダーエレメント,牝4,55,松田大作,1:28.1,3,8.6,5,485(+17),[西] 牧田和弥
3,4,8,9,エーシンデューク,牡3,56,岡部誠,1:28.1,クビ,1.9,1,478(+2),[西] 沖芳夫
4,5,7,7,ジパングダマシイ,牡5,57,東川公則,1:28.3,1,3.6,2,491(+4),[西] 大根田裕
5,6,4,4,ウルドサリエ,牡7,57,尾島徹,1:29.4,5,119.8,7,502(-8),[地] 加藤幸保
6,7,1,1,コロニアルペガサス,牝5,55,大原浩司,1:29.5,クビ,66.1,6,480(-10),[地] 笹野博司
7,8,3,3,ジョーリゴラス,牡8,57,浜口楠彦,1:29.6,1/2,159.7,8,455(-12),[地] 柳江仁
8,9,5,5,マルタカドリーム,牡10,57,丸山真一,1:29.7,3/4,273.7,9,468(0),[地] 伊藤勝己
9,10,7,8,マイネルリチャード,牡10,57,阪野学,1:29.8,1/2,479.0,10,516(+6),[地] 内村寛司
