,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,コミュニティ,牡3,56,山本政聡,1:40.0,,1.1,1.0,493(+2),[地] 桜田浩三
1,2,1,1,エプソムジャンボ,牡7,56,高橋悠里,1:40.7,4,7.5,2.0,483(+3),[地] 関本浩司
2,3,3,3,マツマエザクラ,牝5,54,村上忍,1:41.1,2.1/2,7.7,3.0,479(-4),[地] 村上実
3,4,7,8,ゲンパチドリーム,牡6,56,高松亮,1:41.4,1.3/4,10.9,4.0,490(+2),[地] 新田守
4,5,4,4,マツリダローズ,牝4,54,菊地康朗,1:41.9,3,84.5,8.0,411(-3),[地] 平沢芳三
5,6,8,10,リバイヴエンブレム,牡4,56,坂口裕一,1:42.2,2,68.4,7.0,451(-2),[地] 佐藤祐司
6,7,2,2,タケデンエメラルド,牝5,54,関本淳,1:42.3,1/2,110.5,9.0,431(-2),[地] 晴山厚司
7,8,7,7,リバーオリエンタル,牡4,56,斉藤雄一,1:42.3,クビ,65.3,6.0,448(-1),[地] 三野宮通
8,9,8,9,ソノマンマ,牡8,56,木村暁,1:42.8,3,29.1,5.0,455(0),[地] 鈴木七郎
9,取,6,6,サマーブルーヘブン,牝6,54,南郷家全,,,---,,計不,[地] 城地俊光
