,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,3,ペリエール,牡3,56,ルメール,1:35.0,,2.8,1,472(0),[東] 黒岩陽一
1,2,4,7,サンライズジーク,牡3,56,三浦皇成,1:35.5,3,23.6,7,500(-3),[西] 矢作芳人
2,3,7,13,ブライアンセンス,牡3,56,横山武史,1:35.7,1.1/4,3.1,2,492(+4),[東] 斎藤誠
3,4,8,15,メイショウモズ,牡3,56,戸崎圭太,1:35.7,クビ,84.8,11,490(-8),[西] 松永昌博
4,5,5,9,グレートサンドシー,牡3,56,川田将雅,1:35.7,アタマ,4.1,3,494(-2),[西] 中内田充
5,6,1,1,オマツリオトコ,牡3,56,Ｍ．デム,1:35.7,ハナ,15.2,4,478(-4),[東] 伊藤圭三
6,7,7,12,ヘンリー,牡3,56,松山弘平,1:36.3,3.1/2,17.0,5,526(-6),[西] 吉岡辰弥
7,8,6,11,ニシノカシミヤ,牝3,54,永野猛蔵,1:36.7,2.1/2,31.8,8,466(0),[東] 伊藤圭三
8,9,4,6,アイファーテイオー,牡3,56,藤懸貴志,1:36.7,ハナ,147.0,15,448(-2),[西] 鮫島一歩
9,10,8,14,ハードワイヤード,牡3,56,菅原明良,1:36.7,アタマ,86.4,12,510(+8),[東] 加藤征弘
10,11,3,4,ラフエイジアン,牡3,56,田辺裕信,1:36.8,3/4,52.3,10,466(-2),[東] 中舘英二
11,12,5,8,カレンアルカンタラ,牡3,56,津村明秀,1:37.1,1.1/2,112.1,14,492(-10),[西] 新谷功一
12,13,2,2,ジャスパーバローズ,牡3,56,丸山元気,1:37.2,1/2,42.1,9,504(+6),[西] 清水久詞
13,14,6,10,ニシキギミッチー,牡3,56,武豊,1:37.5,1.1/2,89.3,13,480(0),[東] 鈴木伸尋
14,15,3,5,ワールズコライド,牡3,56,大野拓弥,1:38.3,5,20.4,6,532(+4),[東] 堀宣行
