,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,16,ビービーガウディ,牡7,56,庄司大輔,1:53.1,,3.3,2,480(-3),[地] 張田京
1,2,3,5,ピュアオーシャン,牡4,56,笹川翼,1:53.6,2.1/2,2.5,1,520(-2),[地] 森下淳平
2,3,6,11,リュウノセンター,牡7,56,真島大輔,1:54.0,2,18.8,8,506(+4),[地] 斉藤敏
3,4,2,4,デスティネ,牡4,56,御神本訓,1:54.5,2.1/2,9.7,4,475(-1),[地] 渡辺和雄
4,5,7,13,アンダーザスター,牡4,56,矢野貴之,1:54.7,3/4,6.1,3,508(+3),[地] 中道啓二
5,6,4,8,アベニンドリーム,牡4,56,今野忠成,1:55.0,1.3/4,14.8,6,510(+6),[地] 荒山勝徳
6,7,6,12,クラトリガー,牡7,56,石崎駿,1:55.2,3/4,338.0,15,510(-1),[地] 矢野義幸
7,8,5,10,ピアノマン,牡4,56,左海誠二,1:55.3,クビ,209.2,12,514(-3),[地] 林正人
8,9,1,2,マイネルアーリー,牡6,56,藤田凌,1:55.4,1/2,18.5,7,534(-8),[地] 鷹見浩
9,10,3,6,センプレフォール,牡7,55,篠谷葵,1:55.4,アタマ,267.7,14,442(-1),[地] 米田英世
10,11,2,3,ダンサクドゥーロ,牡7,53,菅原涼太,1:55.8,2,139.2,11,527(-4),[地] 赤嶺本浩
11,12,7,14,フレアリングダイヤ,牡6,56,江里口裕,1:55.9,クビ,130.7,9,515(+9),[地] 市村誠
12,13,4,7,サノマル,牡8,54,池谷匠翔,1:56.7,4,222.6,13,517(-2),[地] 朝倉実
13,14,8,15,ニーマルサンデー,牡7,56,本田正重,1:57.3,3,132.8,10,490(0),[地] 立花伸
14,15,5,9,エイシンスレイマン,牡7,56,増田充宏,1:59.9,大,571.2,16,473(-2),[地] 栗田泰昌
15,16,1,1,ネイビーブルー,牡8,56,森泰斗,2:00.2,1.1/2,12.9,5,529(+17),[地] 村上頼章
