,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,14,テリオスベル,牝5,55.0,江田照男,1:54.4,,5.1,3,451(+6),[東] 田島俊明
1,2,1,1,グランブリッジ,牝3,54.0,福永祐一,1:54.8,2.0,2.2,2,443(-1),[西] 新谷功一
2,3,5,7,ショウナンナデシコ,牝5,57.5,吉田隼人,1:56.3,7.0,2.2,1,480(+6),[西] 須貝尚介
3,4,4,6,ホウオウピースフル,牝5,55.0,丸田恭介,1:57.7,7.0,9.8,4,511(+7),[東] 大竹正博
4,5,2,2,リネンファッション,牝5,53.0,酒井忍,1:58.3,3.0,53.0,5,465(+2),[地] 川村守男
5,6,7,11,コスモポポラリタ,牝3,51.0,和田譲治,1:58.5,1.0,60.0,6,495(-8),[地] 宗形竹見
6,7,6,10,サルサレイア,牝6,51.0,西啓太,1:59.1,3.0,139.4,8,505(+5),[地] 堀千亜樹
7,8,5,8,レディオスター,牝3,51.0,木間塚龍,2:00.0,4.0,71.7,7,483(+1),[地] 矢野義幸
8,9,3,3,ロカマドール,牝6,51.0,藤本現暉,2:00.4,2.0,286.7,9,467(0),[地] 山崎尋美
9,10,6,9,ミスティネイル,牝6,51.0,丸山真一,2:01.2,4.0,501.5,11,503(-10),[地] 伊藤勝好
10,11,4,5,コーラルツッキー,牝5,51.0,野畑凌,2:01.6,2.0,417.5,10,443(-5),[地] 山崎裕也
11,12,3,4,ビックバレリーナ,牝5,51.0,櫻井光輔,2:02.2,3.0,686.6,13,449(-3),[地] 今津博之
12,13,8,13,クレールアドレ,牝3,51.0,小杉亮,2:03.0,4.0,770.3,14,482(-2),[地] 伊藤勝好
13,14,7,12,ハピネスマインド,牝4,51.0,高橋利幸,2:03.6,3.0,651.3,12,446(+1),[地] 矢内博
