,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,5,オメガパフューム,牡4,57,Ｄ．レー,2:04.4,,3.4,3,448(-14),[西] 安田翔伍
1,2,1,1,チュウワウィザード,牡4,57,川田将雅,2:04.6,1.1/4,3.1,2,470(-12),[西] 大久保龍
2,3,8,14,ノンコノユメ,セ7,57,真島大輔,2:04.6,アタマ,53.5,8,442(0),[地] 荒山勝徳
3,4,6,10,ミツバ,牡7,57,和田竜二,2:05.2,3,30.7,5,478(+2),[西] 加用正
4,5,3,3,モジアナフレイバー,牡4,57,繁田健一,2:05.5,1.3/4,27.1,4,513(+5),[地] 福永敏
5,6,7,11,インティ,牡5,57,武豊,2:05.5,ハナ,2.0,1,516(-2),[西] 野中賢二
6,7,4,6,サウンドトゥルー,セ9,57,森泰斗,2:06.1,3,162.3,11,471(-13),[地] 佐藤裕太
7,8,5,8,リッカルド,セ8,57,矢野貴之,2:06.2,1/2,385.4,12,498(-5),[地] 佐藤裕太
8,9,5,7,オールブラッシュ,牡7,57,田辺裕信,2:06.3,1/2,95.6,9,486(-2),[西] 村山明
9,10,7,12,サブノクロヒョウ,牡6,57,藤本現暉,2:06.5,3/4,563.6,14,488(-3),[地] 阪本一栄
10,11,6,9,スーパーステション,牡5,57,阿部龍,2:06.6,クビ,42.9,6,488(-8),[地] 角川秀樹
11,12,3,4,グレイトパール,牡6,57,鮫島克也,2:07.0,2,155.5,10,558(-21),[地] 川田孝好
12,13,2,2,アポロケンタッキー,牡7,57,戸崎圭太,2:08.5,7,48.2,7,578(+15),[西] 山内研二
13,14,8,13,シュテルングランツ,牡8,57,川島正太,2:08.7,3/4,532.9,13,476(-3),[地] 小久保智
