,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,13,ローレルレヴァータ,セ3,54,松山弘平,1:52.6,,6.2,3,450(0),[西] 加用正
1,2,1,1,アドマイヤプレミア,牡3,56,川田将雅,1:53.2,3.1/2,15.1,6,402(-4),[西] 梅田智之
2,3,6,10,スーサンストリーム,牡3,56,和田竜二,1:53.3,1/2,10.7,5,440(-4),[西] 岩元市三
3,4,2,2,ヒラボクキング,牡3,56,藤岡佑介,1:53.5,1.1/2,4.9,2,522(-10),[西] 大久保龍
4,5,3,5,トウカイトキメキ,牡3,56,池添謙一,1:53.6,1/2,21.9,7,526(+4),[西] 中村均
5,6,7,12,エースインザホール,牡3,56,芹沢純一,1:53.7,3/4,29.1,9,478(-6),[西] 白井寿昭
6,7,2,3,オースミイレブン,牡3,56,岩田康誠,1:53.8,クビ,2.4,1,494(+2),[西] 昆貢
7,8,4,7,ウイントランザム,牡3,56,川島信二,1:53.8,クビ,57.0,12,458(+6),[西] 山内研二
8,9,3,4,メメビーナス,牝3,54,武豊,1:54.2,2.1/2,8.3,4,462(-6),[西] 藤沢則雄
9,10,8,14,エイシンナナツボシ,牡3,56,蛯名正義,1:54.4,1.1/4,25.2,8,504(0),[西] 坂口正則
10,11,4,6,ロングカムイ,牡3,56,福永祐一,1:54.5,クビ,98.6,13,528(-12),[西] 長浜博之
11,12,5,8,メジャーテースト,牡3,53,高倉稜,1:55.5,6,44.1,11,458(0),[西] 崎山博樹
12,13,8,15,マサノディフィート,牡3,56,木村健,1:55.7,1.1/2,476.6,15,464(0),[地] 曽和直栄
13,14,5,9,ブルーライトニング,牡3,56,藤岡康太,1:56.6,5,39.1,10,516(+26),[西] 松田博資
14,15,6,11,アイヌモシリ,牡3,56,安部幸夫,1:57.8,7,350.4,14,462(-1),[地] 藤田正治
