,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,4,マサノヒロイン,牝5,55,田辺裕信,1:21.3,,11.3,6,488(+20),[東] 大竹正博
1,2,6,12,ベストティアーズ,牝4,55,幸英明,1:21.4,1/2,10.2,5,474(-2),[東] 林徹
2,3,4,7,カトルラポール,牝5,55,内田博幸,1:21.5,3/4,6.4,3,476(+6),[東] 浅野洋一
3,4,1,2,ハイヤーアプシス,牝4,55,北村宏司,1:21.5,クビ,75.7,15,424(+10),[東] 鹿戸雄一
4,5,3,6,サウンドストリート,牡4,57,戸崎圭太,1:21.8,1.3/4,4.2,1,450(-6),[東] 和田正一
5,6,4,8,ネームユアポイズン,セ4,57,池添謙一,1:21.9,3/4,7.3,4,462(+2),[東] 国枝栄
6,7,2,3,ヴァイスジーニー,牡4,57,武士沢友,1:22.0,1/2,17.6,8,516(+4),[東] 和田正一
7,8,7,14,コスモプラシデス,牡4,57,大野拓弥,1:22.0,クビ,97.9,16,462(-2),[東] 高橋祥泰
8,9,8,16,ラヴィソント,牝4,55,的場勇人,1:22.1,1/2,140.8,17,430(+10),[東] 加藤和宏
9,10,7,13,グリニッチヴィレジ,牝5,55,江田照男,1:22.1,クビ,44.6,11,432(0),[東] 岩戸孝樹
10,11,3,5,セイウンキラビヤカ,牝4,53,武藤雅,1:22.1,ハナ,25.4,9,480(-2),[東] 池上昌和
11,12,8,17,チョコマウンテン,牡4,57,岩田康誠,1:22.2,クビ,55.6,13,490(-2),[東] 小野次郎
12,13,5,9,オールイン,牡4,57,田中勝春,1:22.2,アタマ,175.1,18,438(-6),[東] 大江原哲
13,14,7,15,ブライトンピア,牡4,57,村田一誠,1:22.3,3/4,68.0,14,454(+4),[東] 藤原辰雄
14,15,5,10,ブラディーリッパー,牝4,55,北村友一,1:23.5,7,47.5,12,498(+12),[東] 古賀史生
15,16,1,1,ライムチャン,牝5,55,石橋脩,1:23.5,アタマ,12.7,7,486(+4),[東] 牧光二
16,17,8,18,ジュリエットベール,牝4,55,福永祐一,1:23.7,3/4,28.8,10,440(+12),[東] 尾関知人
17,中,6,11,クワトロガッツ,牡7,57,和田竜二,,,4.6,2,460(0),[東] 伊藤大士
