,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,サンメディル,セ6,55,永森大智,1:23.4,,1.4,1,478(-2),[地] 雑賀正光
1,2,3,3,モンサンレジャンド,牝4,54,山崎雅由,1:24.1,3,28.1,5,435(-5),[地] 中西達也
2,3,1,1,マイネルブデット,牡4,56,井上瑛太,1:24.2,1/2,30.1,6,464(-5),[地] 雑賀正光
3,4,7,7,エイコーン,牡8,55,岡遼太郎,1:24.3,1/2,7.4,3,457(-6),[地] 中西達也
4,5,6,6,ラブワンダー,牝5,54,林謙佑,1:24.9,3,26.2,4,472(+1),[地] 田中守
5,6,4,4,オールドブラフ,牡5,56,木村直輝,1:24.9,アタマ,72.2,9,459(+4),[地] 川野勇馬
6,7,7,8,オウケンドーン,セ7,55,郷間勇太,1:25.0,1/2,4.1,2,495(+17),[地] 田中守
7,8,8,9,フィールドモーリス,牡5,56,佐原秀泰,1:25.6,3,34.2,7,466(-2),[地] 中西達也
8,9,8,10,サウンドヒーロー,牡6,55,村上弘樹,1:26.3,3,42.7,8,471(-5),[地] 工藤真司
9,10,5,5,アールケイワン,セ9,55,大澤誠志,1:28.3,大,382.6,10,463(-7),[地] 宗石大
