,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,7,ヴェリイブライト,牡9,56,村上忍,1:39.3,,3.2,1,492(+1),[地] 斉藤雄一
1,2,8,10,アイーダ,牝5,53,岩本怜,1:39.4,クビ,16.8,8,472(-1),[地] 村上実
2,3,4,4,ヤマニンボアソルチ,牡6,56,菅原俊吏,1:39.7,2,5.3,3,451(-1),[地] 伊藤和忍
3,4,3,3,アルアンダルス,牡5,56,山本聡哉,1:39.9,1,4.0,2,491(+1),[地] 佐藤浩一
4,5,1,1,メイショウパーシー,牡10,56,高橋悠里,1:40.1,1,100.0,10,499(-11),[地] 菅原勲
5,6,2,2,ミラクルメーカー,牡6,56,鈴木祐,1:40.2,クビ,16.5,7,539(0),[地] 櫻田康二
6,7,5,5,アイアムヒラケゴマ,牡6,56,山本政聡,1:40.5,2,6.4,4,530(+5),[地] 櫻田康二
7,8,8,11,ブライアントピース,牝8,54,高松亮,1:40.6,クビ,18.2,9,492(-1),[地] 小林義明
8,9,7,9,ロードミュートス,牡5,56,関本淳,1:40.8,1,16.1,6,503(-6),[地] 櫻田浩樹
9,10,6,6,ゲラーデ,牡8,56,小林凌,1:41.5,4,138.7,11,470(+7),[地] 板垣吉則
10,11,7,8,エイシンアトラス,セ7,56,菅原辰徳,1:41.5,ハナ,9.3,5,471(+1),[地] 佐藤祐司
