,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,3,スーパーパワー,牡6,54,真島大輔,2:03.1,,2.4,1,533(+1),[地] 鷹見浩
1,2,6,11,シーズザゴールド,牡4,58,今野忠成,2:03.2,3/4,37.3,10,487(-3),[地] 荒山勝徳
2,3,5,9,フリートアドミラル,牡7,54,佐藤博紀,2:03.4,1.1/2,26.4,7,522(+16),[地] 川島正行
3,4,2,4,ツルオカオウジ,牡4,53,町田直希,2:03.5,クビ,8.6,4,539(+3),[地] 久保與造
4,5,4,7,タートルベイ,牡6,56,吉原寛人,2:03.5,ハナ,13.6,5,512(-3),[地] 矢野義幸
5,6,5,10,カキツバタロイヤル,牡5,56,森泰斗,2:03.6,クビ,14.4,6,432(+9),[地] 函館一昭
6,7,8,16,ドリームトレジャー,牡6,54,戸崎圭太,2:03.9,1.3/4,26.9,8,487(-6),[地] 佐々木功
7,8,8,15,ボンネビルレコード,牡9,56,的場文男,2:03.9,ハナ,3.6,2,488(+2),[地] 庄子連兵
8,9,4,8,サイレントスタメン,牡5,58,金子正彦,2:04.1,1,27.0,9,501(-2),[地] 足立勝久
9,10,1,2,マズルブラスト,牡9,57,Ｃデムー,2:04.3,1.1/4,5.7,3,543(+1),[地] 川島正行
10,11,7,13,ベルモントルパン,牡7,54,石崎隆之,2:05.9,8,106.9,13,505(-2),[地] 椎名広明
11,12,3,5,ニックバニヤン,牡6,54,酒井忍,2:07.3,7,202.7,15,481(-1),[地] 林隆之
12,13,7,14,サンキューウィン,セ8,52,早見多加,2:07.6,1.3/4,483.4,16,483(-7),[地] 松本勉
13,14,6,12,グラストップガン,牡8,52,早田秀治,2:08.1,2.1/2,39.5,11,502(+1),[地] 鷹見浩
14,15,3,6,アクセルファイヤー,牝7,52,山本聡哉,2:11.4,大,162.7,14,412(+3),[地] 酒井一則
15,中,1,1,コパノカチドキ,牡8,52,山田信大,,,46.4,12,506(+6),[地] 米田英世
