,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,11,ビックベンソン,牡3,53,渋谷裕喜,1:03.2,,---,4,482(0),[地] 田部和則
1,2,8,12,ヤマゲンダミスター,牝3,53,井上俊彦,1:03.8,3,---,1,436(-6),[地] 高岡秀行
2,3,5,5,オンユアマーク,牡3,53,川島洋人,1:03.9,1/2,---,2,480(-8),[地] 成田春男
3,4,7,9,イージーイージー,牝3,53,佐々木明,1:04.6,4,---,6,464(+2),[地] 若松平
4,5,7,10,サウスギャンブラー,牡3,53,五十嵐冬,1:04.8,1,---,8,458(-2),[地] 石本義孝
5,6,1,1,メガミフローラ,牝3,53,岡島玉一,1:04.8,ハナ,---,9,380(-6),[地] 安田寛
6,7,4,4,フラッシュロード,牝3,53,桜井拓章,1:05.3,2.1/2,---,7,430(-2),[地] 田中正二
7,8,3,3,クロイイナズマ,牝3,53,国信満,1:05.5,1,---,5,416(0),[地] 堂山芳則
8,9,5,6,タカラグロリー,牝3,53,宮崎光行,1:05.8,1.1/2,---,3,424(-2),[地] 楠克美
9,10,2,2,ハート,牝3,53,川島雅人,1:06.6,4,---,11,438(-2),[地] 田中正二
10,11,6,7,キソジガーネット,牝3,53,斉藤正弘,1:07.1,3,---,10,434(0),[地] 山下信雄
11,取,6,8,ハッピーロープ,牝3,53,米川昇,,,---,0,計不,[地] 村上正和
