,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,6,フウランジョー,牡3,56,柴田大知,1:49.4,,3.6,1.0,448(-4),[東] 河野通文
1,2,2,4,トリプルチェリー,牝3,54,高橋亮,1:49.8,2.1/2,16.9,7.0,472(0),[西] 高橋隆
2,3,6,11,ジップ,牡3,54,長谷川浩,1:49.9,クビ,13.2,6.0,452(-8),[西] 坂口正大
3,4,5,10,ワイドフォルス,牡3,56,野元昭嘉,1:50.0,1/2,83.0,13.0,436(0),[西] 池添兼雄
4,5,1,2,マイネルウィスラー,牡3,56,木幡初広,1:50.2,1.1/4,4.9,3.0,474(0),[東] 菅原泰夫
5,6,3,5,ヤマニントルフル,牡3,56,嘉藤貴行,1:50.3,1/2,49.8,10.0,532(-4),[東] 栗田博憲
6,7,1,1,マヤノギンガ,牡3,56,古川吉洋,1:50.3,ハナ,29.0,9.0,462(0),[西] 梅内忍
7,8,5,9,ジュエルオブハート,牝3,54,蓑島靖典,1:50.4,1/2,18.5,8.0,470(0),[東] 後藤由之
8,9,7,13,ヒカルビスケット,セ3,56,北村宏司,1:50.6,1.1/2,8.6,5.0,416(+6),[東] 菊川正達
9,10,7,14,サイレンスキッド,牡3,56,千田輝彦,1:50.9,1.3/4,67.5,12.0,432(-12),[西] 西浦勝一
10,11,2,3,ルースリンド,牡3,54,石橋脩,1:51.0,1/2,7.3,4.0,488(-6),[東] 上原博之
11,12,8,16,コスモアンビション,牡3,56,中舘英二,1:51.0,クビ,4.2,2.0,466(-4),[西] 西園正都
12,13,6,12,スプリングレンヌ,牡3,56,丸山侯彦,1:51.3,2,61.4,11.0,460(-10),[東] 前田禎
13,14,8,15,マイネルダッフル,牡3,56,嶋田高宏,1:52.5,7,238.6,15.0,446(-2),[東] 清水利章
14,15,4,8,センノシリウス,牡3,54,田辺裕信,1:59.3,大,133.2,14.0,440(-16),[東] 富田一幸
15,取,4,7,タマモダンディ,牡3,56,横山賀一,,,---,,計不,[東] 萱野浩二
