,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,10,タマモベルモット,牡7,57,的場文男,1:43.4,,1.1,1,487(+9),[地] 小久保智
1,2,4,6,トーセンマリオン,牝5,53,左海誠二,1:43.8,2,9.2,2,473(0),[地] 小久保智
2,3,5,7,ナイキアフォード,牡5,55,今野忠成,1:43.9,1/2,76.9,10,477(0),[地] 川島正一
3,4,8,13,ラピダメンテ,セ6,55,真島大輔,1:44.0,1/2,73.6,9,488(-1),[地] 椎名広明
4,5,7,12,ニチドウリュンヌ,牡6,57,張田昂,1:44.5,2.1/2,17.9,3,496(+18),[地] 小久保智
5,6,3,4,マンボダンサー,牡9,57,石崎駿,1:44.6,クビ,92.0,11,504(-4),[地] 内田勝義
6,7,8,14,シゲルオオカミザ,牡7,55,山崎誠士,1:44.8,3/4,25.4,6,473(-9),[地] 鈴木義久
7,8,3,3,トーセンスパンキー,牡5,55,橋本直哉,1:45.0,1.1/2,56.0,8,501(+16),[地] 小久保智
8,9,4,5,ルコンポゼ,セ5,55,町田直希,1:45.0,ハナ,22.7,5,539(+3),[地] 鈴木義久
9,10,6,9,スラリーアイス,牝5,55,坂井英光,1:45.8,4,36.4,7,479(-9),[地] 山越光
10,11,7,11,ジャクソンライヒ,牡9,55,森下博,1:46.0,1,216.4,14,492(+3),[地] 久保勇
11,12,2,2,フィーリンググー,牝5,55,阿部龍,1:46.4,2,94.0,12,513(-1),[地] 佐々木仁
12,13,5,8,ダイワブレイディ,セ7,55,秋元耕成,1:46.8,2,129.3,13,502(-12),[地] 本間光雄
13,14,1,1,ブルーバレット,牝7,53,森泰斗,1:47.5,3,18.8,4,485(+5),[地] 水野貴史
