,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,15,シーキングザベスト,牡5,56,勝浦正樹,1:35.3,,8.7,2,470(-2),[西] 森秀行
1,2,3,5,サンライズバッカス,牡4,57,後藤浩輝,1:35.4,3/4,13.5,6,466(+4),[西] 音無秀孝
2,3,5,9,フィールドルージュ,牡4,56,吉田豊,1:35.6,1.1/4,14.9,8,490(+14),[西] 西園正都
3,4,4,8,ヒカルウイッシュ,牡4,56,横山典弘,1:35.6,アタマ,14.5,7,482(-4),[東] 栗田博憲
4,5,4,7,フサイチリシャール,牡3,54,岩田康誠,1:35.7,クビ,1.9,1,492(-4),[西] 松田国英
5,6,3,6,タイキエニグマ,牡5,56,田中勝春,1:36.0,1.3/4,8.9,3,506(0),[東] 清水美波
6,7,2,3,ドンクール,牡4,58,北村宏司,1:36.0,アタマ,76.8,13,502(-8),[西] 梅内忍
7,8,7,14,サンライズキング,牡7,56,菊沢隆徳,1:36.2,1.1/2,43.1,9,562(+4),[西] 石坂正
8,9,6,12,トーセンブライト,牡5,57,藤田伸二,1:36.3,1/2,12.4,4,486(-6),[東] 加藤征弘
9,10,1,2,チョウカイロイヤル,牡5,56,小野次郎,1:36.6,1.3/4,80.1,14,478(+8),[東] 中野隆良
10,11,7,13,マイネルモルゲン,牡6,57,吉田隼人,1:36.7,クビ,63.2,12,476(+2),[東] 堀井雅広
11,12,1,1,サカラート,牡6,58,安藤勝己,1:36.8,3/4,13.0,5,476(+12),[西] 石坂正
12,13,6,11,ニホンピロサート,牡8,57,小林徹弥,1:36.9,クビ,148.4,15,520(0),[西] 目野哲也
13,14,5,10,サイレントディール,牡6,57,石橋脩,1:37.2,1.3/4,55.1,11,514(-4),[西] 池江泰郎
14,15,2,4,ヤマタケゴールデン,牡3,54,池田鉄平,1:37.4,1.1/4,46.4,10,492(+9),[東] 畠山重則
15,16,8,16,クーリンガー,牡7,57,田中剛,1:37.4,クビ,204.8,16,532(-15),[西] 岩元市三
