,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,11,ワンダーアキュート,牡7,58,武豊,1:50.3,,1.3,1,502(-12),[西] 佐藤正雄
1,2,5,6,ソリタリーキング,牡6,57,福永祐一,1:50.3,クビ,3.1,2,458(-4),[西] 石坂正
2,3,4,4,ランフォルセ,牡7,56,戸崎圭太,1:51.5,6,11.5,3,485(-15),[東] 萩原清
3,4,5,5,ダイショウジェット,牡10,56,柴山雄一,1:51.9,2,69.8,5,557(-2),[西] 大根田裕
4,5,8,12,トーセンアドミラル,牡6,56,川島正太,1:52.3,2,11.7,4,536(+4),[地] 川島正行
5,6,6,7,ベルモントガリバー,牡7,56,真島大輔,1:52.6,1.1/2,166.7,6,543(-4),[地] 椎名広明
6,7,7,9,ナムラオウドウ,牡5,56,秋元耕成,1:52.7,クビ,287.1,8,468(+8),[地] 柘榴浩樹
7,8,7,10,トウホクビジン,牝7,54,佐藤友則,1:53.8,5,403.7,12,446(+8),[地] 笹野博司
8,9,1,1,ファンドリカップ,牡7,56,本橋孝太,1:55.4,8,260.0,7,481(-2),[地] 雑賀正光
9,10,6,8,サイレントスタメン,牡7,56,町田直希,1:55.6,1,311.3,10,491(0),[地] 田辺陽一
10,11,3,3,ブレーヴキャンター,牡7,56,山中悠希,1:56.6,5,287.7,9,547(-3),[地] 雑賀正光
11,12,2,2,ベルモントパッシオ,牡8,56,須藤優,1:57.2,3,397.5,11,505(-8),[地] 別府真司
