,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,セレン,牡5,56,石崎隆之,2:47.3,,2.4,1,448(-3),[地] 佐藤賢二
1,2,5,9,ボンネビルレコード,牡8,58,的場文男,2:47.7,2,6.2,3,488(-8),[地] 庄子連兵
2,3,2,4,グラストップガン,牡7,52,早田秀治,2:48.0,2,33.8,8,512(+4),[地] 鷹見浩
3,4,6,12,ロングウェーブ,牡6,52,三浦皇成,2:48.9,4,42.6,9,522(-4),[地] 松代真
4,5,4,8,タンゴノセック,牡6,52,今野忠成,2:49.0,1/2,50.6,10,489(+12),[地] 池田孝
5,6,7,13,サンライズバッカス,牡8,58,真島大輔,2:49.2,1,27.6,6,484(+6),[地] 村上頼章
6,7,8,15,ライジングウェーブ,牡7,57,酒井忍,2:49.2,クビ,30.2,7,487(-1),[地] 岡林光浩
7,8,6,11,ルースリンド,牡9,57,内田博幸,2:49.7,2.1/2,6.2,4,493(+2),[地] 矢野義幸
8,9,8,16,セトノギムレット,牡6,52,林幻,2:49.8,3/4,58.0,13,450(-8),[地] 石井勝男
9,10,2,3,マズルブラスト,牡8,57,戸崎圭太,2:50.3,2.1/2,3.1,2,534(0),[地] 川島正行
10,11,5,10,ソーニャドール,牡6,52,金子正彦,2:50.5,1.1/4,117.2,14,488(0),[地] 高橋三郎
11,12,3,5,ピエールバスター,牡6,52,有年淳,2:50.5,クビ,55.3,12,520(-1),[地] 井上弘之
12,13,7,14,サイレントスタメン,牡4,58,山田信大,2:50.8,1.1/2,51.6,11,484(+8),[地] 足立勝久
13,14,3,6,ウツミランカスター,牡6,54,森泰斗,2:52.9,10,141.5,15,484(+1),[地] 斉藤敏
14,15,1,2,ランキング,牡7,52,左海誠二,2:52.9,ハナ,17.2,5,490(-1),[地] 林正人
15,16,4,7,サンキューウィン,セ7,56,町田直希,2:57.0,大,194.8,16,486(-5),[地] 松本勉
