,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,ミューチャリー,牡2,55,御神本訓,1:33.6,,1.9,1,461(-10),[地] 矢野義幸
1,2,5,7,リンゾウチャネル,牡2,55,五十嵐冬,1:34.9,6,6.0,2,475(-9),[地] 堂山芳則
2,3,5,6,グラビテーション,牡2,55,今野忠成,1:35.8,4,16.5,7,472(+4),[地] 山崎裕也
3,4,3,3,ヒカリオーソ,牡2,55,瀧川寿希,1:35.9,3/4,6.6,3,432(-4),[地] 岩本洋
4,5,4,4,リンノレジェンド,牡2,55,吉原寛人,1:36.6,3,7.3,4,494(-6),[地] 林和弘
5,6,8,13,カネトシテッキン,牡2,55,増田充宏,1:36.9,1.1/2,13.3,6,503(-1),[地] 佐々木仁
6,7,6,8,カンゲキ,牡2,55,矢野貴之,1:37.2,1.1/2,26.6,8,467(-6),[地] 宗形竹見
7,8,4,5,ドゥーナ,牝2,54,本橋孝太,1:37.4,1,145.9,12,446(+4),[地] 鈴木義久
8,9,8,12,リックシンパ,牡2,55,伊藤裕人,1:37.8,2,248.7,13,447(+10),[地] 岩本洋
9,10,7,11,スフォルツアート,牡2,55,真島大輔,1:37.8,クビ,83.1,10,476(-3),[地] 高月賢一
10,11,1,1,セイシャレード,牝2,54,赤岡修次,1:40.2,大,80.4,9,417(-10),[地] 八木正喜
11,12,7,10,ルマーカーブル,牡2,55,笹川翼,1:40.3,1/2,12.7,5,506(-2),[地] 佐々木国
12,13,6,9,ミッドサマーナイト,牝2,54,西啓太,1:40.3,ハナ,144.8,11,507(+3),[地] 橋本和馬
