,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,ヤスミダブリン,牡3,54,佐藤友則,1:31.5,,---,2,474(0),[地] 井上孝彦
1,2,8,10,ルアン,牝3,53,柴山雄一,1:31.9,2,---,1,435(+2),[地] 樋口富男
2,3,6,6,オースミキャリオン,牡3,54,湯前良人,1:32.1,1.1/2,---,3,485(-9),[地] 後藤保
3,4,8,9,キロン,牝5,54,仙道光男,1:32.8,3,---,8,522(-3),[地] 柴田高志
4,5,3,3,フジノライオン,牡4,53,藤原幹生,1:33.0,1,---,9,488(0),[地] 山下清春
5,6,4,4,マルカタンゴ,牡5,55,川原正一,1:33.0,アタマ,---,4,492(0),[地] 原隆男
6,7,7,8,ビューティスマイル,牝4,54,向山牧,1:33.1,クビ,---,5,497(-3),[地] 井上孝彦
7,8,7,7,ゴールデンジョージ,牡4,55,和田高明,1:33.2,1/2,---,6,493(+8),[地] 加藤保行
8,9,1,1,ニホンピロシーン,牡5,55,宇佐美亨,1:33.4,1,---,7,457(-3),[地] 坂口義幸
9,10,2,2,スターズアイファー,牝4,51,冨島政俊,1:33.6,1,---,9,420(-4),[地] 藤田正治
