,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,14,アスカノロマン,牡5,58,太宰啓介,1:56.2,,2.2,1,524(-2),[西] 川村禎彦
1,2,6,11,クリノスターオー,牡6,56,幸英明,1:57.0,5,7.5,3,532(-6),[西] 高橋義忠
2,3,4,6,クリソライト,牡6,58,川田将雅,1:57.0,アタマ,7.9,4,502(0),[西] 音無秀孝
3,4,8,15,サンマルデューク,牡7,56,武士沢友,1:57.0,クビ,66.0,13,508(+4),[東] 小島太
4,5,3,5,マイネルクロップ,牡6,56,和田竜二,1:57.1,1/2,158.0,15,512(+2),[西] 飯田雄三
5,6,5,8,トラキチシャチョウ,牡5,56,松山弘平,1:57.1,ハナ,21.0,7,516(+2),[西] 目野哲也
6,7,7,13,トップディーヴォ,牡4,56,四位洋文,1:57.3,1.1/4,26.5,8,490(+6),[西] 昆貢
7,8,7,12,アムールブリエ,牝5,56,浜中俊,1:57.5,1.1/2,15.8,6,492(+8),[西] 松永幹夫
8,9,6,10,ストロングサウザー,牡5,57,田辺裕信,1:57.7,1.1/4,131.0,14,468(-10),[東] 久保田貴
9,10,3,4,ロワジャルダン,牡5,57,Ｍ．デム,1:57.8,クビ,4.9,2,496(0),[東] 戸田博文
10,11,2,2,ドコフクカゼ,牡6,56,岩田康誠,1:58.1,1.3/4,10.6,5,518(+2),[西] 友道康夫
11,12,2,3,ショウナンアポロン,牡6,57,松岡正海,1:58.4,2,41.9,9,496(-10),[東] 古賀史生
12,13,1,1,マジェスティハーツ,牡6,56,森一馬,1:58.6,1,59.8,11,500(+4),[西] 松永昌博
13,14,5,9,ラインルーフ,牡4,56,武幸四郎,1:59.3,4,55.2,10,494(-8),[西] 松永昌博
14,15,4,7,ブライトアイディア,牡6,56,藤岡佑介,1:59.5,1.1/2,63.6,12,530(+2),[西] 宮徹
