,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,10,ネヴァブション,牡4,56,北村宏司,2:31.8,,5.1,3,472(-10),[東] 伊藤正徳
1,2,7,11,トウショウナイト,牡6,58,武士沢友,2:31.9,1/2,3.9,2,488(+2),[東] 保田一隆
2,3,4,5,マツリダゴッホ,牡4,57,横山典弘,2:32.0,クビ,2.4,1,480(-4),[東] 国枝栄
3,4,3,3,アドマイヤタイトル,牡5,57,田中勝春,2:32.4,2.1/2,11.7,5,512(-4),[東] 河野通文
4,5,2,2,アドマイヤモナーク,牡6,57,村田一誠,2:32.7,2,204.2,11,472(0),[西] 松田博資
5,6,5,8,インテレット,牡4,56,後藤浩輝,2:32.9,1.1/2,17.8,6,478(-2),[東] 萩原清
6,7,7,12,ラッキーブレイク,牡6,57,小野次郎,2:32.9,ハナ,235.5,13,468(-6),[西] 音無秀孝
7,8,8,13,ブリットレーン,牡8,57,吉田豊,2:33.0,1/2,345.9,14,492(0),[東] 加賀武見
8,9,3,4,フサイチパンドラ,牝4,55,福永祐一,2:33.0,ハナ,8.1,4,498(-2),[西] 白井寿昭
9,10,5,7,エリモエクスパイア,牡4,56,蛯名正義,2:33.1,1/2,20.3,7,502(+2),[西] 大久保龍
10,11,8,14,トウカイワイルド,牡5,58,柴田善臣,2:33.3,3/4,34.0,8,488(-10),[西] 中村均
11,12,4,6,ブラックタイド,牡6,57,松岡正海,2:33.8,3,45.6,9,496(-4),[西] 池江泰郎
12,13,6,9,ビービートルネード,牡4,56,勝浦正樹,2:33.8,アタマ,201.2,10,476(+2),[西] 領家政蔵
13,14,1,1,サザンツイスター,牡7,57,木幡初広,2:34.5,4,213.9,12,470(-12),[西] 新川恵
