,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,6,マンオブパーサー,牡3,54,四位洋文,1:45.4,,2.9,1,490(-2),[西] 大久保龍
1,2,2,2,メイショウトウコン,牡4,55,武幸四郎,1:45.5,1/2,3.3,2,450(0),[西] 安田伊佐
2,3,6,8,ピサノバンキッシュ,牡3,53,藤田伸二,1:45.6,クビ,14.1,6,524(+4),[東] 藤沢和雄
3,4,3,3,ハルクバニヤン,牡4,55,藤岡佑介,1:46.0,2.1/2,10.8,5,494(0),[東] 萩原清
4,5,1,1,リュウゴールド,牡6,53,菊沢隆徳,1:46.2,1.1/2,86.7,12,508(-4),[東] 武藤善則
5,6,8,13,ダブルスポット,牡5,55,北村宏司,1:46.3,1/2,8.3,4,474(+2),[西] 角居勝彦
6,7,7,11,イズミデヒア,牡4,55,秋山真一,1:46.4,3/4,14.9,7,526(+2),[西] 古川平
7,8,4,4,ケイエススプリング,牡5,55,松田大作,1:46.5,クビ,24.5,8,504(+8),[西] 高橋成忠
8,9,6,9,アポロキングダム,牡3,53,横山典弘,1:47.2,4,8.0,3,536(+20),[東] 佐藤吉勝
9,10,5,7,ジョウテンロマン,牡3,53,津村明秀,1:47.4,1.1/4,34.1,9,462(-18),[東] 二ノ宮敬
10,11,7,10,スーパーブレーブ,牡6,56,柴山雄一,1:47.5,クビ,42.6,10,500(+2),[東] 田村康仁
11,12,8,12,ブルーフェアプレー,牝3,50,荻野要,1:48.0,3,72.4,11,464(-16),[西] 武田博
12,13,4,5,ミッドナイトトーク,牝4,51,川島信二,1:48.1,1/2,89.1,13,478(-6),[西] 河内洋
