,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,ナインバイパー,牡2,54,左海誠二,1:32.9,,6.1,3,459(-1),[地] 八木仁
1,2,6,6,ベアカキーン,牡2,54,山崎誠士,1:33.1,1,3.3,1,481(-3),[地] 鈴木義久
2,3,3,3,キャッスルブレイヴ,牡2,54,西啓太,1:33.3,1,12.2,7,462(-1),[地] 渋谷信博
3,4,7,8,シナノシルキー,牝2,54,本田正重,1:34.3,5,21.6,8,419(+5),[地] 鈴木義久
4,5,8,9,ジェルジオ,牡2,54,増田充宏,1:34.6,1.1/2,3.5,2,430(-6),[地] 山崎裕也
5,6,1,1,アクティブベルン,牡2,54,和田譲治,1:34.7,1/2,6.6,4,475(-6),[地] 鈴木義久
6,7,2,2,フレッシュグリーン,牡2,54,矢野貴之,1:35.0,1.1/2,9.3,5,435(+21),[地] 加藤誠一
7,8,7,7,キョウエイガバナー,牝2,54,岡村裕基,1:35.8,4,160.7,10,432(+3),[地] 山崎尋美
8,9,5,5,シゲルコウモリ,牡2,54,伊藤裕人,1:36.1,1.1/2,11.8,6,495(+2),[地] 鈴木義久
9,10,8,10,ラスルオブツリーズ,牝2,54,笹川翼,1:38.4,大,26.8,9,465(+1),[地] 高月賢一
