,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,テーオーリカード,牡3,55,岩田望来,1:50.9,,2.6,1,488(+2),[西] 高柳大輔
1,2,4,6,ロッキーサンダー,牡6,55,西村淳也,1:52.2,8,18.9,7,482(+2),[西] 石橋守
2,3,4,5,ラズルダズル,牡6,55,幸英明,1:52.4,1,6.8,3,472(+4),[西] 茶木太樹
3,4,1,1,クロニクル,牡4,57,松山弘平,1:52.8,2.1/2,7.1,4,518(-4),[西] 田中克典
4,5,5,7,ムエックス,牡5,54,国分優作,1:53.0,1.1/2,69.8,11,508(+4),[西] 大根田裕
5,6,3,4,ダッチマン,セ6,54,国分恭介,1:53.6,4,60.5,10,468(+6),[西] 音無秀孝
6,7,7,11,イイネイイネイイネ,牡4,52,松若風馬,1:53.7,クビ,157.5,13,450(0),[西] 小崎憲
7,8,8,13,コパノニコルソン,牡4,57,藤岡康太,1:53.8,3/4,4.3,2,530(0),[西] 宮徹
8,9,6,9,ヴェノム,牡5,52,酒井学,1:54.6,5,160.7,14,540(-8),[東] 天間昭一
9,10,2,2,モズマゾク,牡5,55,Ｍ．デム,1:54.6,クビ,29.1,8,502(+6),[西] 杉山佳明
10,11,7,12,エメヴィベール,牡4,55,坂井瑠星,1:54.6,アタマ,7.8,5,574(+6),[西] 吉岡辰弥
11,12,6,10,ヒミノフラッシュ,牡5,57,和田竜二,1:54.8,1,14.2,6,550(-6),[西] 川村禎彦
12,13,5,8,サンライズシェリー,牡6,54,角田大河,1:55.0,1.1/4,58.3,9,486(+6),[西] 河内洋
13,14,8,14,クリノホノオ,牡6,53,田口貫太,1:55.0,ハナ,101.4,12,486(0),[西] 谷潔
