,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,6,プレミアムブルー,牡3,56,内田博幸,1:33.4,,2.9,1.0,486(+4),[西] 鈴木孝志
1,2,4,5,ウインクリアビュー,牝5,55,ムーア,1:33.6,1,18.6,9.0,458(-4),[東] 鈴木伸尋
2,3,6,9,クラックシード,牝5,55,大野拓弥,1:33.8,1,16.7,6.0,438(+4),[東] 鈴木康弘
3,4,3,3,ハングリージャック,牡5,57,蛯名正義,1:33.8,クビ,4.1,2.0,492(+8),[東] 加藤征弘
4,5,1,1,コスモトゥルーラヴ,牡3,56,石橋脩,1:33.9,3/4,17.8,8.0,494(+2),[東] 栗田博憲
5,6,3,4,ハーキュリーズ,牡4,57,松岡正海,1:33.9,クビ,5.8,3.0,442(-2),[西] 角居勝彦
6,7,7,12,モンテフジサン,牡5,57,柴田善臣,1:34.0,クビ,8.8,4.0,486(+8),[東] 松山康久
7,8,8,13,ダークマレイン,牝3,54,田辺裕信,1:34.1,1/2,13.1,5.0,452(+4),[東] 大竹正博
8,9,5,7,コルノグランデ,牡4,57,田中勝春,1:34.2,3/4,17.4,7.0,464(+2),[東] 田村康仁
9,10,6,10,ドラゴンライズ,牡4,57,三浦皇成,1:34.3,1/2,29.5,11.0,482(+8),[東] 久保田貴
10,11,2,2,ピュアオパール,牝4,55,吉田豊,1:34.9,3.1/2,199.9,13.0,416(0),[東] 戸田博文
11,12,5,8,マイヨール,牡6,57,津村明秀,1:34.9,クビ,25.3,10.0,504(+4),[東] 清水美波
12,13,7,11,シンボリカージナル,牡6,57,江田照男,1:35.2,1.3/4,167.1,12.0,504(+10),[東] 高橋祥泰
13,取,8,14,ブリスアウト,牡3,56,北村宏司,,,---,,計不,[東] 古賀慎明
