,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,6,マチカネワラウカド,牡6,57,石橋守,2:41.0,,---,1,476(+5),[西] 高橋隆
1,2,4,4,ハカタビッグワン,牡5,56,安藤光彰,2:41.3,1.1/2,---,6,494(+8),[地] 飯干秀人
2,3,7,9,マイターン,牡5,56,橋本美純,2:42.0,3,---,2,526(+6),[西] 宮徹
3,4,3,3,ナリタホマレ,牡5,58,蛯名正義,2:42.1,3/4,---,3,428(+7),[西] 谷潔
4,5,6,7,ゴールドプルーフ,牡5,56,安藤勝己,2:42.1,アタマ,---,4,498(-2),[地] 今津勝之
5,6,7,10,エビスヤマト,牡5,56,小嶋耕輝,2:42.2,1/2,---,12,396(-14),[地] 赤間亨
6,7,8,12,ダイユウカイソク,牡5,56,吉田稔,2:42.7,2.1/2,---,5,500(+4),[地] 錦見勇夫
7,8,8,11,ファンドリリョウマ,牡7,55,和田竜二,2:42.7,クビ,---,8,482(+6),[西] 岩元市三
8,9,1,1,リキアイフルパワー,牡6,56,加藤和宏,2:44.0,6,---,7,512(-4),[地] 渋谷武久
9,10,6,8,カルストンラナーク,セ9,55,川原正一,2:44.9,4,---,9,488(-2),[地] 柳江仁
10,11,2,2,マルブツホープ,牡8,55,宇都英樹,2:44.9,クビ,---,11,474(0),[地] 斉藤弘光
11,12,5,5,トウショウライデン,牡9,55,西川敏弘,2:47.9,大,---,10,462(-15),[地] 別府真司
